X,data1,data2,rt_J,rt_N,correlation,zscoreJ,zscoreN,gc1,gc2
9/22/2000,107.92,15818.25,-0.001389918,0.011041044,1,-1.229630987,1.093654437,0,0
9/25/2000,107.77,15992.9,-0.001670224,-0.004019284,1,-1.249045128,1.145915269,0,0
9/26/2000,107.59,15928.62,-0.002509527,-0.018122725,1,-1.272342099,1.126680649,0,0
9/27/2000,107.32,15639.95,0.002888558,-0.000830565,1,-1.307287554,1.040301409,0,0
9/28/2000,107.63,15626.96,0.004738456,0.007698234,1,-1.267164994,1.036414388,0,0
9/29/2000,108.14,15747.26,0.006380618,0.009858858,1,-1.201156912,1.072411972,0,0
10/2/2000,108.83,15902.51,0.000367546,0.000602421,1,-1.111851859,1.118867707,0,0
10/3/2000,108.87,15912.09,0.003765959,0.014893707,1,-1.106674754,1.121734348,0,0
10/4/2000,109.28,16149.08,-0.001555637,-0.003085005,1,-1.053609433,1.19264929,0,0
10/5/2000,109.11,16099.26,-0.002749519,-0.006523281,1,-1.075612127,1.177741562,0,0
10/6/2000,108.81,15994.24,-0.009741752,-0.010411248,1,-1.114440411,1.146316239,0,0
10/10/2000,107.75,15827.72,0.000185615,-0.019848089,1,-1.251633681,1.096488162,0,0
10/11/2000,107.77,15513.57,-0.000649531,0.002389521,1,-1.249045128,1.002484496,0,0
10/12/2000,107.7,15550.64,0.001207057,-0.014168549,1,-1.258105061,1.013577018,0,0
10/13/2000,107.83,15330.31,0.002040249,0.011872558,1,-1.241279472,0.947647278,0,0
10/16/2000,108.05,15512.32,-0.000277649,-0.011094408,1,-1.212805397,1.002110456,0,0
10/17/2000,108.02,15340.22,-0.002962414,-0.030491088,1,-1.216688225,0.950612665,0,0
10/18/2000,107.7,14872.48,0.006963788,-0.00412843,1,-1.258105061,0.810649988,0,0
10/19/2000,108.45,14811.08,0.003688336,0.026172973,1,-1.161034352,0.792277157,0,0
10/20/2000,108.85,15198.73,-0.005604042,-0.006630159,1,-1.109263307,0.908274359,0,0
10/23/2000,108.24,15097.96,-0.004526977,0.00332694,1,-1.18821415,0.878120772,0,0
10/24/2000,107.75,15148.19,0.004361949,-0.020313978,1,-1.251633681,0.893151185,0,0
10/25/2000,108.22,14840.47,0.001108852,0.001210204,1,-1.190802703,0.801071579,0,0
10/26/2000,108.34,14858.43,0.002861362,-0.018590793,1,-1.175271389,0.806445782,0,0
10/27/2000,108.65,14582.2,0.003037276,-0.00806737,1,-1.135148829,0.723788985,0,0
10/30/2000,108.98,14464.56,-0.001284639,0.005187852,1,-1.092437717,0.688587357,0,0
10/31/2000,108.84,14539.6,-0.006155825,0.022888525,1,-1.110557583,0.711041711,0,0
11/1/2000,108.17,14872.39,0.000462235,-0.002327131,1,-1.197274083,0.810623058,0,0
11/2/2000,108.22,14837.78,-0.00720754,0.035966297,1,-1.190802703,0.800266645,0,0
11/6/2000,107.44,15371.44,-0.003443783,-0.002023883,1,-1.291756241,0.959954682,0,0
11/7/2000,107.07,15340.33,0.001681143,0.003866279,1,-1.339644457,0.950645581,0,0
11/8/2000,107.25,15399.64,0.001771562,-0.022051814,1,-1.316347487,0.968393018,0,0
11/9/2000,107.44,15060.05,0.004002234,-0.004748324,1,-1.291756241,0.866776895,0,0
11/10/2000,107.87,14988.54,-0.001668675,-0.021609843,1,-1.236102367,0.84537883,0,0
11/13/2000,107.69,14664.64,0.004457238,-0.00031368,1,-1.259399337,0.748457653,0,0
11/14/2000,108.17,14660.04,0.005639272,0.009488378,1,-1.197274083,0.747081187,0,0
11/15/2000,108.78,14799.14,0.001470859,-0.01433259,1,-1.11832324,0.788704329,0,0
11/16/2000,108.94,14587.03,-0.001560492,-0.002929315,1,-1.097614822,0.725234274,0,0
11/17/2000,108.77,14544.3,0.01020502,-0.000869757,1,-1.119617516,0.7124481,0,0
11/20/2000,109.88,14531.65,0.001729159,-0.008477358,1,-0.975952866,0.708662818,0,0
11/21/2000,110.07,14408.46,0.00072681,-0.007436603,1,-0.951361619,0.671800454,0,0
11/22/2000,110.15,14301.31,0.010258738,0.000981728,1,-0.94100741,0.639737768,0,0
11/24/2000,111.28,14315.35,-0.006380302,0.028294104,1,-0.794754208,0.643938982,0,0
11/27/2000,110.57,14720.39,-0.003617618,-0.004179237,1,-0.886647813,0.765139826,0,0
11/28/2000,110.17,14658.87,0.009712263,-0.010316621,1,-0.938418858,0.746731086,0,0
11/29/2000,111.24,14507.64,-0.007731032,0.009710056,1,-0.799931312,0.701478263,0,0
11/30/2000,110.38,14648.51,0.008244247,0.012753516,1,-0.911239059,0.743631045,0,0
12/1/2000,111.29,14835.33,-0.001527541,0.008048355,1,-0.793459932,0.799533527,0,0
12/4/2000,111.12,14954.73,0.000359971,-0.017364406,1,-0.815462626,0.835261803,0,0
12/5/2000,111.16,14695.05,-0.00872616,0.0132235,1,-0.810285521,0.757557292,0,0
12/6/2000,110.19,14889.37,0.003085579,-0.011351051,1,-0.935830306,0.815704013,0,0
12/7/2000,110.53,14720.36,0.004614132,-0.001620205,1,-0.891824917,0.765130849,0,0
12/8/2000,111.04,14696.51,-0.002251441,0.021718762,1,-0.825816835,0.757994171,0,0
12/11/2000,110.79,15015.7,0.005866956,0.006589103,1,-0.858173738,0.853505965,0,0
12/12/2000,111.44,15114.64,0.007447954,0.003575342,1,-0.77404579,0.883111958,0,0
12/13/2000,112.27,15168.68,-0.003206556,-0.015920304,1,-0.666620871,0.899282444,0,0
12/14/2000,111.91,14927.19,0.005986954,-0.025115243,1,-0.713214812,0.82702096,0,0
12/15/2000,112.58,14552.29,-0.003020075,-0.004699604,1,-0.626498311,0.714838962,0,0
12/18/2000,112.24,14483.9,0.001514612,-0.024270397,1,-0.670503699,0.6943745,0,0
12/19/2000,112.41,14132.37,0.003202562,-0.015421334,1,-0.648501005,0.589185549,0,0
12/20/2000,112.77,13914.43,-0.004433803,-0.035302919,1,-0.601907065,0.523970973,0,0
12/21/2000,112.27,13423.21,0.00543333,0.000288307,1,-0.666620871,0.376982334,0,0
12/22/2000,112.88,13427.08,0.000620128,0.037575556,1,-0.587670027,0.378140361,0,0
12/25/2000,112.95,13931.61,0.005489154,0.005472447,1,-0.578610094,0.529111776,0,0
12/26/2000,113.57,14007.85,0.005018931,-0.001881802,1,-0.498364974,0.551925207,0,0
12/27/2000,114.14,13981.49,0.001664622,-0.002469694,1,-0.424591235,0.544037457,0,0
12/28/2000,114.33,13946.96,0.000699729,-0.011563093,1,-0.399999989,0.533704984,0,0
12/29/2000,114.41,13785.69,0.009964164,-0.006833173,1,-0.38964578,0.485447873,0,0
1/4/2001,115.55,13691.49,0.008481177,0.012863465,1,-0.242098301,0.457260239,0,0
1/5/2001,116.53,13867.61,0.003003518,-0.018539604,1,-0.115259241,0.509960941,0,0
1/9/2001,116.88,13610.51,-0.003850103,-0.013067842,1,-0.069959576,0.433028448,0,0
1/10/2001,116.43,13432.65,0.011852615,-0.017240083,1,-0.128202002,0.379807082,0,0
1/11/2001,117.81,13201.07,0.0062813,0.011110463,1,0.050408104,0.310510985,0,0
1/12/2001,118.55,13347.74,0.003711514,0.01187392,1,0.146184537,0.354399311,0,0
1/15/2001,118.99,13506.23,-0.010673166,0.005791401,1,0.203132687,0.401824557,0,0
1/16/2001,117.72,13584.45,0.009853891,0.006123178,1,0.038759619,0.425230468,0,0
1/17/2001,118.88,13667.63,-0.006224764,0.015093326,1,0.188895649,0.450120568,0,0
1/18/2001,118.14,13873.92,-0.008125952,0.008303349,1,0.093119216,0.511849094,0,0
1/19/2001,117.18,13989.12,-0.006571087,0.003095263,1,-0.031131292,0.546320596,0,0
1/22/2001,116.41,14032.42,0.002748905,-0.003403547,-0.020137941,-0.130790554,0.559277332,0,0
1/23/2001,116.73,13984.66,0.008566778,-0.006512851,-0.018028367,-0.089373718,0.544986022,0.078617868,0.220743774
1/24/2001,117.73,13893.58,-0.007984371,-0.006492207,-0.010604137,0.040053895,0.517731991,0.095281579,0.242359666
1/25/2001,116.79,13803.38,0.003339327,-0.007774907,-0.01272403,-0.081608061,0.490741283,0.094667025,0.213483313
1/26/2001,117.18,13696.06,-0.003584229,0.010895104,-0.02164256,-0.031131292,0.458627728,0.080147318,0.203062276
1/29/2001,116.76,13845.28,-0.007708119,-0.001345585,-0.021720169,-0.08549089,0.503279095,0.083169525,0.208688798
1/30/2001,115.86,13826.65,0.006128086,0.001222277,-0.021633334,-0.201975741,0.497704407,0.104345663,0.189631592
1/31/2001,116.57,13843.55,-0.008406966,-0.004623092,-0.020774727,-0.110082136,0.502761424,0.08885747,0.222689259
2/1/2001,115.59,13779.55,0.001384203,-0.005509614,-0.001031327,-0.236921197,0.48361059,0.096540864,0.179181583
2/2/2001,115.75,13703.63,-0.008466523,-0.023213557,0.002482348,-0.216212779,0.460892912,0.10527438,0.180681299
2/5/2001,114.77,13385.52,8.71E-05,-0.008641427,0.004763423,-0.343051839,0.365704288,0.096032742,0.168787032
2/6/2001,114.78,13269.85,0.012632863,0.007246502,0.00142499,-0.341757563,0.331092147,0.062241719,0.151436931
2/7/2001,116.23,13366.01,0.004731997,-0.017041735,0.00547661,-0.154087524,0.359866276,0.061008497,0.185072369
2/8/2001,116.78,13138.23,0.006165439,0.021661974,0.004812256,-0.082902337,0.291707259,0.065455231,0.180102076
2/9/2001,117.5,13422.83,-0.005787234,-0.011035676,0.005681795,0.010285544,0.376868626,0.067099792,0.185799212
2/13/2001,116.82,13274.7,-0.004365691,0.000705101,0.006420713,-0.077725233,0.332543421,0.033521732,0.172699609
2/14/2001,116.31,13284.06,-0.006964148,0.003261804,0.007268655,-0.143733315,0.335344231,0.035055788,0.196272793
2/15/2001,115.5,13327.39,0.001991342,-0.01139758,-0.003873157,-0.248569682,0.348309944,0.030320914,0.178603558
2/16/2001,115.73,13175.49,0.002592241,-0.004242726,-0.006023984,-0.218801331,0.302856636,0.029478321,0.189846963
2/19/2001,116.03,13119.59,-0.003102646,0.009815093,-0.008292545,-0.179973047,0.286129579,0.031231923,0.191215505
2/20/2001,115.67,13248.36,0.007694303,-0.011192329,-0.009482888,-0.226566988,0.324661656,0.035118276,0.18318358
2/21/2001,116.56,13100.08,0.004461222,-0.002039682,-0.013610771,-0.111376412,0.280291566,0.027310914,0.177009292
2/22/2001,117.08,13073.36,-0.010932696,0.01320548,-0.014025551,-0.044074054,0.272296093,0.03003338,0.151910708
2/23/2001,115.8,13246,0.005785838,-0.003386683,-0.019442463,-0.209741398,0.323955469,0.033769333,0.162545627
2/26/2001,116.47,13201.14,-0.001974757,-0.010702106,-0.023642469,-0.123024897,0.310531931,0.032515124,0.194491563
2/27/2001,116.24,13059.86,0.009721266,-0.01350091,-0.021139613,-0.152793248,0.268256464,0.030432753,0.18291172
2/28/2001,117.37,12883.54,0.000255602,-0.015669606,-0.036896039,-0.006540046,0.215495915,0.031163974,0.224719948
3/1/2001,117.4,12681.66,0.013713799,-0.033107653,-0.037452386,-0.002657218,0.155087002,0.021844338,0.233139394
3/2/2001,119.01,12261.8,0.001428451,0.004922605,-0.041770478,0.205721239,0.029451543,0.019524057,0.213268463
3/5/2001,119.18,12322.16,-0.003607988,0.0296685,-0.04089887,0.227723933,0.047513174,0.018871553,0.213457572
3/6/2001,118.75,12687.74,0.009515789,0.002849207,-0.04577273,0.17207006,0.156906331,0.027329452,0.195193619
3/7/2001,119.88,12723.89,-0.001167835,-0.005763175,-0.046086564,0.318323262,0.16772356,0.02726316,0.208223692
3/8/2001,119.74,12650.56,-0.0017538,-0.001791225,-0.057355706,0.300203396,0.145780893,0.028537747,0.193900541
3/9/2001,119.53,12627.9,0.008700745,-0.036152488,-0.049474329,0.273023598,0.139000301,0.027445436,0.181708774
3/12/2001,120.57,12171.37,-0.007298665,-0.028893214,-0.048590799,0.407628315,0.002392012,0.038882783,0.249222874
3/13/2001,119.69,11819.7,0.011195589,0.002021202,-0.036191208,0.293732016,-0.102838831,0.022487214,0.272700152
3/14/2001,121.03,11843.59,0.010823763,0.026110326,-0.028414343,0.467165017,-0.095690183,0.012535513,0.176900287
3/15/2001,122.34,12152.83,0.00564002,0.006595172,-0.029441435,0.636715189,-0.003155745,0.012885789,0.170406881
3/16/2001,123.03,12232.98,-0.00162562,-0.003434159,-0.017080259,0.726020242,0.020827683,0.012017836,0.153115132
3/19/2001,122.83,12190.97,0.00537328,0.074889037,-0.008504146,0.70013472,0.008256955,0.012863752,0.200727911
3/21/2001,123.49,13103.94,0.000242935,-0.019075942,-0.016762052,0.785556944,0.281446601,0.013124378,0.217477999
3/22/2001,123.52,12853.97,-0.00615285,0.028051256,-0.020429654,0.789439773,0.206647631,0.005159652,0.18940753
3/23/2001,122.76,13214.54,-0.001547735,0.049019489,-0.019346575,0.691074787,0.314541637,0.005832569,0.332487843
3/26/2001,122.57,13862.31,-0.002610753,-0.01615748,-0.014358982,0.66648354,0.508375013,0.005406534,0.303199212
3/27/2001,122.25,13638.33,0.001063395,0.009325189,-0.030936075,0.625066704,0.441353077,0.006076338,0.306096215
3/28/2001,122.38,13765.51,0.010540938,-0.05035411,-0.034690024,0.641892294,0.479409375,0.004602319,0.337516981
3/29/2001,123.67,13072.36,0.021589715,-0.005558292,-0.034516654,0.808853914,0.271996861,0.00401814,0.352788813
3/30/2001,126.34,12999.7,0.003640969,-0.004757033,-0.050353743,1.154425641,0.25025468,0.003847475,0.376999457
4/2/2001,126.8,12937.86,-0.010094637,0.01442356,-0.051461682,1.213962342,0.231750186,0.004453207,0.326207477
4/3/2001,125.52,13124.47,-0.001513703,0.009014459,-0.05591271,1.048294998,0.28758983,0.003787528,0.348966695
4/4/2001,125.33,13242.78,-0.010532195,0.01046608,-0.05462479,1.023703752,0.322991943,0.002485239,0.378601603
4/5/2001,124.01,13381.38,-0.001935328,0.000177859,-0.078493516,0.852859303,0.364465469,0.002016356,0.399295939
4/6/2001,123.77,13383.76,0.010988123,-0.040496841,-0.074490678,0.821796676,0.36517764,0.002657731,0.314101873
4/9/2001,125.13,12841.76,-0.005434348,-0.017247636,-0.070481942,0.997818229,0.202994011,0.003509693,0.359002523
4/10/2001,124.45,12620.27,0.002732021,0.043949931,-0.075769475,0.909807452,0.136717162,0.003432371,0.345798809
4/11/2001,124.79,13174.93,-0.009616155,0.013473316,-0.07303419,0.953812841,0.302689066,0.004195026,0.358370932
4/12/2001,123.59,13352.44,0.004935674,0.002492428,-0.072429928,0.798499705,0.355805701,0.007331945,0.320992479
4/13/2001,124.2,13385.72,0.001127214,-0.009773849,-0.066114881,0.877450549,0.365764135,0.007901255,0.33867337
4/16/2001,124.34,13254.89,-0.007881615,-0.014168356,-0.082656126,0.895570415,0.32661564,0.008314303,0.356166808
4/17/2001,123.36,13067.09,-0.010619326,0.043980718,-0.089367786,0.768731355,0.27041991,0.023516906,0.297648249
4/18/2001,122.05,13641.79,-0.009094633,0.01660266,-0.098764684,0.599181182,0.442388419,0.017225617,0.38843056
4/19/2001,120.94,13868.28,0.013229701,-0.007398899,-0.115563685,0.455516532,0.510161426,0.048192675,0.335298404
4/20/2001,122.54,13765.67,-0.010527175,-0.003637309,-0.113846139,0.662600712,0.479457253,0.03938678,0.343084099
4/23/2001,121.25,13715.6,0.008247423,0.002010849,-0.115014373,0.495639092,0.464474717,0.038977248,0.33840419
4/24/2001,122.25,13743.18,-0.001145194,0.006135407,-0.111577999,0.625066704,0.47272753,0.038912767,0.354815401
4/25/2001,122.11,13827.5,0.008680698,0.010524679,-0.11240415,0.606946839,0.497958754,0.036916496,0.320702089
4/26/2001,123.17,13973.03,0.006738654,-0.002770337,-0.141049397,0.744140108,0.541505956,0.053971244,0.37762279
4/27/2001,124,13934.32,-0.016290323,0.035246786,-0.140653325,0.851565027,0.529922694,0.045869581,0.283412114
5/1/2001,121.98,14425.46,-0.004426955,-0.00026481,-0.135695234,0.590121249,0.676887394,0.036507748,0.287941977
5/2/2001,121.44,14421.64,-0.002552701,0.007472798,-0.135890672,0.520230338,0.675744329,0.030458951,0.481399582
5/7/2001,121.13,14529.41,0.001320895,-0.016542998,-0.141405254,0.480107778,0.707992539,0.028368861,0.438131354
5/8/2001,121.29,14289.05,0.008079809,-0.014290663,-0.153518427,0.500816196,0.636069186,0.024157069,0.411618054
5/9/2001,122.27,14084.85,0.002535373,-0.004761144,-0.153596853,0.627655257,0.574966055,0.020486687,0.412228369
5/10/2001,122.58,14017.79,-0.000571056,0.00186406,-0.155985939,0.667777817,0.554899571,0.020922494,0.338335664
5/11/2001,122.51,14043.92,0.006856583,-0.012168967,-0.154970598,0.658717884,0.562718498,0.019487768,0.367272645
5/14/2001,123.35,13873.02,-0.00024321,0.013047628,-0.157046446,0.767437078,0.511579785,0.02093,0.365912109
5/15/2001,123.32,14054.03,0.000973078,-0.025598352,-0.161242308,0.76355425,0.565743731,0.02110753,0.395707278
5/16/2001,123.44,13694.27,-0.006966948,0.01580223,-0.159708004,0.779085564,0.458092103,0.026193432,0.392864245
5/17/2001,122.58,13910.67,0.007505303,-0.002365091,-0.165575644,0.667777817,0.522845862,0.028312356,0.390848926
5/18/2001,123.5,13877.77,-0.006882591,0.021549572,-0.165652594,0.78685122,0.513001136,0.023624482,0.484278572
5/21/2001,122.65,14176.83,0.001956788,-0.006040843,-0.16159448,0.676837749,0.602489395,0.027471427,0.490596942
5/22/2001,122.89,14091.19,-0.022296363,-0.001666999,-0.165760151,0.707900377,0.576863184,0.018206248,0.471559015
5/23/2001,120.15,14067.7,-0.002663337,-0.012220192,-0.167136827,0.353268718,0.56983423,0.021375097,0.414090049
5/24/2001,119.83,13895.79,0.006843028,-0.009345996,-0.165217713,0.311851881,0.518393293,0.019612442,0.365799122
5/25/2001,120.65,13765.92,0.003564028,-0.002044905,-0.165242484,0.417982524,0.479532061,0.012775236,0.335090803
5/28/2001,121.08,13737.77,-0.006772382,0.002629248,-0.164406651,0.473636397,0.471108686,0.010988397,0.2529208
5/29/2001,120.26,13773.89,0.000748379,-0.020367521,-0.177722393,0.367505755,0.481916938,0.012801449,0.237624244
5/30/2001,120.35,13493.35,-0.00930619,-0.017135107,-0.177941808,0.37915424,0.397970452,0.014524123,0.247420798
5/31/2001,119.23,13262.14,8.39E-05,-2.26E-05,-0.177917895,0.234195314,0.32878507,0.017294325,0.236670925
6/1/2001,119.24,13261.84,0.000335458,0.003808672,-0.182094312,0.23548959,0.328695301,0.017890885,0.245912529
6/4/2001,119.28,13312.35,0.00804829,-0.00979166,-0.183325439,0.240666694,0.343809498,0.007414279,0.264001263
6/5/2001,120.24,13182,-0.000665336,-0.000543165,-0.189766176,0.364917203,0.304804635,0.006886929,0.412434566
6/6/2001,120.16,13174.84,-8.32E-05,0.007792884,-0.194721672,0.354562994,0.302662135,0.003825398,0.406437439
6/7/2001,120.15,13277.51,0.006575114,0.011501404,-0.198312632,0.353268718,0.333384263,0.007317645,0.451772372
6/8/2001,120.94,13430.22,0.008020506,-0.015170265,-0.195929331,0.455516532,0.379079949,0.009679677,0.487703041
6/11/2001,121.91,13226.48,-0.001722582,-0.02921261,-0.189725466,0.581061316,0.318114465,0.009580871,0.562217453
6/12/2001,121.7,12840.1,0.003451109,-0.001296719,-0.187892331,0.553881517,0.202497286,0.008400334,0.529809726
6/13/2001,122.12,12823.45,-0.00638716,0.001809965,-0.189885021,0.608241115,0.197515077,0.011344935,0.534194694
6/14/2001,121.34,12846.66,0.013103676,-0.004380905,-0.189747894,0.507287577,0.204460247,0.009825585,0.524664172
6/15/2001,122.93,12790.38,0.002765802,-0.007239034,-0.18833288,0.713077481,0.187619482,0.008249261,0.515869127
6/18/2001,123.27,12697.79,-0.003407155,-0.009728465,-0.188940455,0.757082869,0.15991361,0.010471579,0.593240219
6/19/2001,122.85,12574.26,0.007977208,0.007982975,-0.190664307,0.702723272,0.122949507,0.011509059,0.668520281
6/20/2001,123.83,12674.64,0.006218202,0.02270597,-0.189810718,0.829562333,0.152986394,0.01890029,0.68132564
6/21/2001,124.6,12962.43,-0.000802568,0.006339861,-0.180908484,0.929221594,0.239102311,0.019712024,0.647762358
6/22/2001,124.5,13044.61,-0.005542169,-0.011356415,-0.183710152,0.916278833,0.263693179,0.016615221,0.713801473
6/25/2001,123.81,12896.47,-0.000161538,0.006385468,-0.185441505,0.82697378,0.219364982,0.017865267,0.735423545
6/26/2001,123.79,12978.82,0.004443008,-0.011544963,-0.185441556,0.824385228,0.24400672,0.017376097,0.731233377
6/27/2001,124.34,12828.98,0.003538684,-0.011622124,-0.184272503,0.895570415,0.199169829,0.017340482,0.725681881
6/28/2001,124.78,12679.88,-0.001041834,0.022805421,-0.180202551,0.952518565,0.154554369,0.018404153,0.693539815
6/29/2001,124.65,12969.05,-0.004251905,-0.016799226,-0.179691783,0.935692975,0.241083225,0.015377241,0.719491022
7/2/2001,124.12,12751.18,0.002255881,0.005194029,-0.181761425,0.86709634,0.175889595,0.013702805,0.726398728
7/3/2001,124.4,12817.41,0.000401929,-0.014697977,-0.183421279,0.903336072,0.195707717,0.011475756,0.667809475
7/4/2001,124.45,12629.02,0.009883487,-0.001719848,-0.183480157,0.909807452,0.13933544,0.011498838,0.641768613
7/5/2001,125.68,12607.3,0.001511776,-0.023892507,-0.179125553,1.069003416,0.132836126,0.011406081,0.624985524
7/6/2001,125.87,12306.08,-0.004290141,-0.005395707,-0.176261037,1.093594663,0.042701526,0.020999587,0.645485039
7/9/2001,125.33,12239.68,0.000718104,0.004961731,-0.165867846,1.023703752,0.022832536,0.021935889,0.657791067
7/10/2001,125.42,12300.41,-0.008850263,-0.02400733,-0.172777649,1.035352237,0.041004882,0.026060491,0.613169102
7/11/2001,124.31,12005.11,-0.00337865,0.033555711,-0.172983262,0.891687587,-0.047358265,0.031538779,0.633435452
7/12/2001,123.89,12407.95,0.00847526,-0.004255336,-0.173071818,0.837327989,0.073184269,0.03225206,0.639461773
7/13/2001,124.94,12355.15,0.004161998,-0.000953449,-0.166997568,0.973226983,0.05738483,0.043699894,0.63326401
7/16/2001,125.46,12343.37,-0.003985334,-0.017402055,-0.159410246,1.040529341,0.05385988,0.038106919,0.679800345
7/17/2001,124.96,12128.57,-0.00856274,-0.019457364,-0.158975533,0.975815535,-0.010415108,0.050481897,0.691976707
7/18/2001,123.89,11892.58,-0.004520139,0.0013294,-0.165232829,0.837327989,-0.081030818,0.068382702,0.673664522
7/19/2001,123.33,11908.39,0.00867591,-0.025088194,-0.165432601,0.764848526,-0.076299964,0.052907394,0.588489357
7/23/2001,124.4,11609.63,-0.002491961,0.023568365,-0.164877628,0.903336072,-0.165698453,0.056193579,0.634705191
7/24/2001,124.09,11883.25,-0.004512854,0.000703511,-0.165243971,0.863213512,-0.083822651,0.056470668,0.654104934
7/25/2001,123.53,11891.61,0.001861896,-0.00277927,-0.163823559,0.790734049,-0.081321073,0.059768166,0.668686393
7/26/2001,123.76,11858.56,-0.001858436,-0.005100113,-0.172160994,0.8205024,-0.091210684,0.059755611,0.657904287
7/27/2001,123.53,11798.08,0.013033271,-0.018546238,-0.16982196,0.790734049,-0.109308222,0.053386349,0.68956787
7/30/2001,125.14,11579.27,-0.001118747,0.024310686,-0.170938076,0.999112505,-0.17478313,0.054383394,0.684100184
7/31/2001,125,11860.77,-0.00296,0.008309747,-0.178657683,0.980992639,-0.090549381,0.046596003,0.666566947
8/1/2001,124.63,11959.33,-0.007462088,0.036780489,-0.178549345,0.933104423,-0.061057096,0.035958224,0.673985108
8/2/2001,123.7,12399.2,-0.000323363,-0.012680657,-0.177432604,0.812736743,0.070565991,0.034076966,0.671977071
8/3/2001,123.66,12241.97,0.001940805,0.000157654,-0.179202145,0.807559638,0.023517776,0.036092417,0.67879582
8/6/2001,123.9,12243.9,-0.002905569,0.006171236,-0.178945346,0.838622265,0.024095294,0.040986096,0.683062549
8/7/2001,123.54,12319.46,0.000566618,-0.012645846,-0.157705605,0.792028325,0.046705248,0.040866643,0.664433691
8/8/2001,123.61,12163.67,-0.013752933,-0.033633763,-0.156172204,0.801088258,8.79E-05,0.050777799,0.635656232
8/9/2001,121.91,11754.56,0.000820277,-0.001658931,-0.15965006,0.581061316,-0.12233079,0.056327532,0.637517418
8/10/2001,122.01,11735.06,0.003934104,-0.021942794,-0.167782282,0.594004077,-0.128165809,0.050535428,0.501027037
8/13/2001,122.49,11477.56,-0.006041309,0.038369653,-0.156129572,0.656129331,-0.205217995,0.061918652,0.49101123
8/14/2001,121.75,11917.95,-0.017823409,-0.013639091,-0.160843359,0.560352898,-0.073439308,0.04564967,0.492039484
8/15/2001,119.58,11755.4,0.006690082,-0.020448475,-0.15836636,0.279494978,-0.122079435,0.045317549,0.411925289
8/16/2001,120.38,11515.02,-0.001162984,-0.006033858,-0.160650074,0.383037068,-0.194008772,0.053295363,0.387707505
8/17/2001,120.24,11445.54,0.00415835,-0.016390664,-0.160585125,0.364917203,-0.214799397,0.058779378,0.410066027
8/20/2001,120.74,11257.94,-0.009027663,0.00199326,-0.156764305,0.429631009,-0.27093528,0.075841794,0.428147153
8/21/2001,119.65,11280.38,0.006184705,0.010287774,-0.15854719,0.288554911,-0.264220519,0.077521114,0.386731128
8/22/2001,120.39,11396.43,-0.004319296,-0.023648634,-0.157689694,0.384331345,-0.22949467,0.078912342,0.336690306
8/23/2001,119.87,11126.92,0.001334779,0.003540063,-0.162042387,0.317028986,-0.310140629,0.081204558,0.34414924
8/24/2001,120.03,11166.31,-0.00099975,0.009734639,-0.164370818,0.337737404,-0.298353889,0.081137069,0.36915278
8/27/2001,119.91,11275.01,0.001250938,-0.007592898,-0.160462221,0.32220609,-0.265827394,0.083420289,0.36042967
8/28/2001,120.06,11189.4,0.000583042,-0.018735589,-0.159290179,0.341620232,-0.291444627,0.07490663,0.366760768
8/29/2001,120.13,10979.76,-0.00607675,-0.003762377,-0.154141006,0.350680165,-0.354175579,0.095499543,0.374498719
8/30/2001,119.4,10938.45,-0.005108878,-0.020564157,-0.154174586,0.256198008,-0.366536844,0.116058741,0.361968674
8/31/2001,118.79,10713.51,-0.000420911,-0.02835952,-0.144854215,0.177247164,-0.433846043,0.122863254,0.30838912
9/3/2001,118.74,10409.68,0.004968839,0.034862743,-0.149025031,0.170775784,-0.524761637,0.102795599,0.385391226
9/4/2001,119.33,10772.59,0.011229364,-0.016133539,-0.14914455,0.247138075,-0.416167429,0.134063823,0.392028478
9/5/2001,120.67,10598.79,0.001077318,0.004862819,-0.145336828,0.420571076,-0.468173914,0.13641803,0.371043004
9/6/2001,120.8,10650.33,-0.006622517,-0.012538579,-0.151970356,0.437396666,-0.452751507,0.162168486,0.409101391
9/7/2001,120,10516.79,0.008666667,-0.03053213,-0.153083026,0.333854576,-0.49271092,0.158397824,0.341710057
9/10/2001,121.04,10195.69,-0.013384005,0.009539325,-0.150621853,0.468459293,-0.588794248,0.2496435,0.286502336
9/11/2001,119.42,10292.95,0.000837381,-0.066341525,-0.150263492,0.25878656,-0.559690964,0.272089481,0.228108821
9/12/2001,119.52,9610.1,-0.005103748,0.000311131,-0.167896349,0.271729322,-0.764021391,0.384119404,0.230181749
9/13/2001,118.91,9613.09,-0.013119166,0.041173026,-0.169641293,0.192778478,-0.763126688,0.59044098,0.344324499
9/14/2001,117.35,10008.89,0.004005113,-0.050403192,-0.172905716,-0.009128598,-0.644690746,0.630934006,0.206870807
9/17/2001,117.82,9504.41,-0.004753013,0.018461956,-0.168495337,0.05170238,-0.795647198,0.640371597,0.225771709
9/18/2001,117.26,9679.88,0.002728978,0.026830911,-0.162404257,-0.020777083,-0.743140997,0.623502946,0.256450257
9/19/2001,117.58,9939.6,-0.010205817,-0.015537849,-0.164496361,0.020639753,-0.665424516,0.500492463,0.274988096
9/20/2001,116.38,9785.16,0.001718508,-0.023522354,-0.15884023,-0.134673383,-0.711637874,0.50078104,0.246687086
