"","mtd.ret","ytd.ret","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"OCTAPAF.KY.Equity",NA,0.220350877154797,0.0529697628027288,0.0695481421226089,0.0355972592116952,-0.0883874407586406,0.68973464047625,1.34756899449632,0.172857800813968,0.00249928674084384,0.247598776589969,0.420250474364477,0.344007427707276,1.86960743770007,0.571428571428571,0.794008066888808,1.88431892586213
"OPAFFRA.VI.Equity",NA,0.293115327763118,-0.00350475103322312,0.165480740117913,0.1176733610161,-0.507913231910038,-0.0513942047102464,-0.0722742255323149,0.0573252020747163,-0.00493510461095482,0.713044634724155,0.483907247997705,0.4163649088047,1.04664274685943,0.555555555555556,-0.312132105950876,0.22594706216809
"OZASIAM.KY.Equity",NA,0.240317670833893,0.101587831308582,0.0746956829225902,0.0440559849360358,-0.0904581337000238,1.29308452014127,2.19238842234071,0.642954524941984,0.00578532136927095,0.323689662221815,0.477622395684843,0.424937068950839,2.5939875355175,0.672131147540984,-0.196069952133038,-0.17724471731281
"PANGOLN.KY.Equity",NA,0.236893264351013,0.0800129828760687,0.111674012952392,0.0858245927230596,-0.235695348452727,0.671713865141104,0.874026668767565,0.432797337306565,0.0014527015019561,0.67859930547741,0.541991320289715,0.587173093779252,1.7329314043419,0.634920634920635,-0.801045686507838,1.46824095078784
"PANNOTI.VI.Equity",-0.001086,0.127322414348292,0.0539876649030988,0.13095118079277,0.0638172889075056,-0.176476724158383,0.374091051386712,0.767623723002394,0.238004728891005,0.000825423725640955,0.519097632949119,0.413411733572015,0.380066486501105,1.4766066535916,0.5,1.47164961366192,5.51263173512385
"PARAMEE.BM.Equity",NA,0.034024018861208,0.0414537743270462,0.00235824998381747,NA,0,15.4579771343985,NA,-0.0391238553956221,0.00342085609606444,-0.00371314933815038,-0.174888254211281,-0.152144912413556,Inf,0.984126984126984,0.219572668542856,18.5095363377652
"PASINLD.KY.Equity",NA,0.391667353154665,0.29113669009362,0.301233763683354,0.178807675594766,-0.454491997347341,0.949882531741683,1.60024836261557,0.663827723810637,0.0175839806190688,0.939614612218306,0.281927263695594,0.301405360720084,2.11515337979226,0.555555555555556,-0.0894085621526139,-0.30671077631629
"PASINLP.US.Equity",NA,0.384700103395762,0.291576926971728,0.312267883437699,0.180600573144163,-0.476015929506819,0.917727829762242,1.58679965396882,0.635286813922317,0.0181490318973681,0.905932217911892,0.256414454671602,0.280332366706023,2.07081713618937,0.555555555555556,-0.0374725378004946,-0.376152309950514
"PELAALA.NA.Equity",0.007244,0.0375815917457945,0.019361856996831,0.0535648808999923,0.0323510122191069,-0.0752368532935241,0.268120767852451,0.443938412175824,-0.145154887544442,0.00173222302682044,-0.00191374945815818,0.191301052974024,-0.00342550719073392,1.3411673369253,0.5,0.249642626304879,1.40271878157027
"PENASEF.AU.Equity",0.016126,0.0140264563389987,0.00532545745431778,0.08455501867492,0.105897015603489,-0.144441189409933,0.00384906134985359,0.00307333924816538,-0.346990465948658,-0.00201737537776111,0.338235902478424,0.433823207332159,0.383530812976979,1.09842488913754,0.71875,-2.36164876485619,6.22601027757142
