"","AAASYWB.KY.Equity","ACAKITO.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","AKABONA.KY.Equity","AKAMFDA.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARCJVAB.KY.Equity","ARMACRO.KY.Equity","ARNASIA.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMSPRGS.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","ENAMIND.KY.Equity","EPICJPF.KY.Equity","EUPIRAQ.KY.Equity","EVENSTR.KY.Equity","EWADVJM.KY.Equity","FMGMONA.BH.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HADOHV1.VI.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HJELSFJ.KY.Equity","HKPTRLP.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IONISRL.KY.Equity","IVMAOPP.KY.Equity","JAPCHLP.US.Equity","K2AARFA.AU.Equity","KAMWANG.KY.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KMEFUSD.KY.Equity","KNIASPR.VI.Equity","KOMOFUN.KY.Equity","LBNCHPO.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LIMJAPA.KY.Equity","LUASVAL.KY.Equity","LYNASIA.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","MWJDA2U.ID.Equity","MWJMA1U.ID.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPTJAPT.AU.Equity","OPTPJAI.BH.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRABRHY.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PXPVEEF.KY.Equity","QDSPJPA.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","RMBJOPP.US.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SECZENU.ID.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SENVISR.US.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPALSAI.BH.Equity","SPASJFA.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SPHERAN.VI.Equity","SPHRILS.VI.Equity","SRGJPPH.KY.Equity","START22.KY.Equity","STEVJPY.GU.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","TTJPFJP.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UMJKOTA.KY.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"68",4.7449,1.5097,12.3987,NA,-3.1398,NA,-7.9438,-3.2258,-0.79,4.3074,-0.4819,NA,NA,1.996,3.851,8.3963,5.3107,-8.3145,NA,5.3647,1.3963,-2.8966,1.6422,2.4051,6.1971,1.4618,16.1168,NA,-2.492,3.0146,2.3458,NA,NA,2.3335,NA,NA,NA,4.6995,-1.0202,5.3304,NA,-0.2232,1.1523,NA,2.5166,3.4257,NA,NA,0.6384,NA,2.0986,NA,NA,NA,6.3235,7.1768,2.9803,7.3503,NA,NA,7.54,6.1246,4.4866,6.7791,5.845,-1.9737,-1.5722,-3.7368,NA,NA,-3.4642,2.4643,1.7241,8.4579,5.0332,2.4806,-1.0204,-6.6922,-0.7034,2.4323,1.121,NA,NA,4.82,NA,NA,2.7621,2.282,11.3995,NA,0.3003,-0.5258,-0.7111,0.2296,0.9104,1.4694,1.5924,1.12,-2.0389,-0.8172,2.2404,NA,2.7758,10.4602,-1.2034,0.3103,0.3507,NA,1.8602,NA,-4.6858,3.08,4.6478,4.5123,0.3,-0.5,1.607,NA,1.7056,-0.33,2.1781,3.6999,-3.6,0.1454,6.5244,-14.6659,8.2511,5.8136,9.8612,NA,2.0019,9.9281,NA,12.0222,NA,NA,-8.1695,NA,NA,5.41,0.1789,5.7695,-2.6966,NA,6.5013,NA,NA,2.2,4.5804,NA,-6.8983,NA,4.23,4.11,3.5755,2.221,3.8776,11.3785,4.2549,1.0443,NA,10.6443,NA,1.565,4.5846,-1.1013,6.0533,3.0902,7.0515,2.3654,4.6706,2.5465,NA,4.0342,NA,NA
"69",1.3268,3.014,7.2232,NA,9.2344,NA,5.0165,0.8172,0.9374,5.2533,0.1614,NA,NA,3.3936,1.9606,2.4444,4.1004,5.674,NA,4.1728,1.8425,4.83,1.9715,0.7926,9.0768,-1.141,7.3423,NA,2.5257,-1.8876,3.8431,NA,2.56,1.4692,NA,NA,NA,4.2863,2.6636,9.9672,NA,-1.8208,4.721,NA,1.7173,-0.4784,NA,NA,0,NA,0.797,1.09,NA,NA,1.1387,3.2248,-5.4284,1.0492,NA,NA,2.82,15.674,0.3969,-0.8542,3.0036,5.8485,2.9956,1.9509,NA,NA,-0.8222,5.1815,3.3898,2.021,5.7866,5.0101,10.188,7.228,3.524,7.4485,2.048,NA,NA,1.75,NA,NA,3.482,5.1247,8.7099,NA,0.42,5.4547,5.6651,2.1479,0.7977,4.7583,0.5585,0,4.751,0.5794,3.6344,NA,5.6758,6.9387,0.0624,5.6046,5.8924,NA,-0.2686,NA,2.9035,1.64,7.2673,2.7785,9.79,12.04,1.4325,NA,0.5244,0.62,-1.0579,0.0153,7.39,0.6908,3.8947,1.2545,-2.7494,6.568,3.686,NA,2.4742,2.0064,NA,8.0903,NA,NA,4.3059,NA,NA,19.46,1.9302,11.704,3.3669,-0.0824,3.6539,NA,NA,4.286,0.1068,NA,5.5901,NA,7.03,2.74,-2.2627,-0.3436,2.6794,5.0894,0.1833,0.0932,NA,5.2008,NA,2.4562,2.5151,-1.4657,2.4734,2.4089,5.5933,2.2547,4.0667,5.4581,NA,5.1428,NA,NA
"70",-6.6218,1.9198,-3.5018,0.66,9.0383,NA,-3.5565,-1.7207,3.1756,-0.0847,-0.5641,NA,NA,6.0521,-7.7176,-0.4722,-6.7409,2.1104,NA,-5.8449,3.6882,-0.7421,-0.5282,-1.4012,-3.9297,1.0514,-1.629,NA,-5.4758,1.3883,-1.3435,NA,0.2925,5.4183,NA,NA,NA,-10.0859,1.9966,9.9613,-3.48,-0.0842,-0.046,NA,-0.1515,-11.8066,NA,NA,2.6196,NA,0.1796,5.0945,NA,NA,-1.8851,-5.2544,16.8223,-2.3867,NA,NA,-6.97,-1.8247,-4.0613,-3.612,-5.3803,-5.3442,-1.4725,2.4308,NA,NA,1.6584,0.5874,-1.0929,-4.9514,-6.8376,0.6873,-7.8701,1.05,-4.6683,-1.0251,-2.64,NA,NA,2.15,NA,NA,3.8961,5.4159,-5.737,NA,0.42,2.8769,3.4839,0.9653,0.7066,1.7972,1.1646,0.41,-0.8803,0.8372,0.1031,NA,-3.813,-2.2337,-1.4049,0.5859,0.637,NA,-6.9918,NA,1.8832,0.72,3.0837,-2.4767,0.23,-0.13,-1.9235,NA,0.6461,4.6305,-3.7729,-7.3719,-0.78,7.5099,-3.5092,-1.115,-12.5402,-3.5218,-7.3653,NA,-2.6968,3.6821,NA,-8.0448,NA,NA,3.7797,NA,NA,-4.47,3.539,-5.6002,1.6671,1.1915,-7.5768,NA,NA,1.2671,-1.8259,NA,1.0876,0.293,-7.08,-5.44,-7.6527,0.0612,-4.4514,-0.3539,-5.1989,0.1553,NA,-3.6556,NA,1.938,-0.1009,0.2705,-2.3765,-5.0284,-0.5398,-11.3907,-4.8958,-4.8104,NA,1.7438,-11.7168,NA
"71",1.4323,1.9213,5.7817,0.0199,-10.1433,NA,7.0981,0.8754,3.7553,1.1534,-0.8914,NA,NA,0.8303,3.2109,4.1748,3.7245,1.8564,NA,3.1837,1.6101,-0.0469,-3.802,0.6372,3.2415,0.1174,-3.5566,NA,-0.7967,-1.7792,1.9666,NA,2.5374,1.7216,NA,NA,NA,-1.0991,4.7113,-13.1539,-0.4778,3.7942,1.9014,NA,0.7479,2.3653,NA,NA,0.6473,NA,1.2079,1.3742,NA,NA,0.4393,3.2593,1.5095,3.0908,NA,NA,1.51,-0.3044,0.7243,2.0114,2.0974,-0.7129,-0.3073,2.0924,NA,NA,1.018,0,-2.2099,-0.8361,3.3028,2.4582,2.2103,0.6562,-0.0426,1.0188,-0.173,NA,NA,2.4599,NA,NA,2.8409,-1.4726,-0.6835,NA,0.4,0.12,3.8333,1.321,-0.2713,0.4472,0.0177,-0.31,0.702,0.5178,1.5456,NA,0.2501,2.3392,0.1416,4.0428,4.4234,NA,-1.0529,NA,-0.6761,0.55,1.575,-0.3652,-1.61,-7.33,-0.6749,NA,-1.3541,3.35,0.5612,1.7619,91.75,0.9103,0.9852,-0.9486,-0.4481,1.1458,-0.7764,NA,-0.3869,6.3919,0.7,2.2148,NA,NA,1.1094,NA,NA,8.7,0.6439,5.1739,-2.0591,-1.2408,-1.3361,NA,1.9895,1.9348,-2.8744,NA,2.0114,-0.2253,-4.95,0.93,2.6876,1.0283,2.9255,4.3869,2.0092,1.0619,NA,0.6264,NA,0.3725,1.4327,0.0674,0.2282,2.3231,4.8584,1.2494,-1.3053,-2.9673,NA,-1.0031,-1.4453,NA
"72",1.5701,0.6136,5.1458,2.0759,-13.1403,NA,13.5816,2.7182,12.1549,6.4574,3.5159,NA,NA,3.8772,1.3558,4.044,4.8456,9.3015,NA,4.1384,3.9344,5.1845,3.016,3.9906,9.8332,2.043,5.9902,NA,3.48,3.5955,6.0722,NA,-2.5789,2.7006,NA,NA,NA,0.8101,-0.9506,2.4816,1.2882,4.6942,2.927,NA,8.4992,9.1826,NA,NA,0.6937,NA,1.88,1.1606,NA,NA,0.9989,7.7128,1.3996,0,NA,NA,5.07,19.6832,0.9918,0.0168,6.1479,5.0851,3.4821,6.85,NA,NA,3.3897,4.4387,1.1299,10.6025,0.3996,4.1077,13.2379,10.3886,3.767,9.2865,5.741,NA,NA,2.7901,NA,NA,7.1823,11.2143,6.3829,NA,0.31,4.4082,11.4321,6.9927,1.7073,0.9387,0.7083,0.38,3.2673,0.071,7.7118,NA,8.3776,10.4021,0.6865,6.7506,7.3985,NA,1.0853,NA,6.5851,4.01,4.1884,2.7822,3.79,3.93,2.9475,NA,0.777,1.6,6.5519,0.3955,-2.5,4.17,3.0919,3.5056,19.9164,7.4586,3.9475,NA,2.9766,2.2945,-0.02,6.9339,NA,NA,10.3732,NA,NA,16.5,4.3442,5.9703,4.2433,3.4941,4.2038,NA,4.3593,4.4067,7.3862,NA,12.1038,3.6695,4.06,4.66,0.3106,1.2434,2.3248,2.6758,1.7733,1.2885,NA,10.6416,NA,1.0215,1.76,-0.2503,2.8843,4.2175,2.5967,2.0192,9.2848,9.5656,NA,0.5928,9.6028,NA
"73",-2.518,4.5996,3.2627,1.6931,-5.3382,NA,6.3503,3.3864,1.5969,7.0335,3.0016,NA,NA,5.8287,-11.0614,3.7817,2.7918,10.0706,NA,3.0345,3.171,5.7298,-2.765,2.7961,0.8691,-0.1486,6.3881,5.3,1.6063,11.4154,7.9964,NA,2.5401,1.636,NA,NA,NA,-0.2782,0.8531,1.1697,0.5345,7.5647,15.6866,NA,0.942,0.3474,NA,NA,1.2415,NA,1.5691,3.5154,NA,NA,-3.245,4.2009,-1.064,0.1002,NA,NA,-2.14,7.2965,-2.9585,5.1729,3.0583,-1.2758,0.0389,3.7153,NA,NA,6.1802,7.3818,-0.5587,2.7368,4.2901,-1.3571,0.3871,8.5599,-0.4575,-1.0305,7.791,NA,NA,3.0499,NA,NA,2.3196,4.7745,-1.9609,NA,0.33,2.4319,11.8365,1.515,0.3505,3.3534,3.1297,2.36,0.9923,1.2957,1.7899,NA,1.7227,1.989,2.1454,6.987,7.6505,8.0868,2.0526,NA,3.3806,1.18,6.4395,-1.2481,9.9,11.34,-1.8596,NA,1.1539,-0.91,4.4414,0.9742,20.18,1.5847,0.0904,7.1404,5.3619,4.52,-2.034,NA,1.8655,-0.8067,3.62,0.6079,NA,NA,6.3244,NA,NA,-1.5,1.4698,-1.4229,4.0928,6.0523,-3.33,NA,-1.5828,-1.9767,2.9475,NA,2.6604,3.1165,4.9,1.59,-1.9194,0.1087,-3.7171,-1.0578,-2.8306,-0.2272,NA,11.8035,NA,0.227,-1.0627,1.1581,3.6518,1.4525,0.197,-6.2675,8.039,5.3972,NA,0.6907,6.9719,NA
"74",-7.3502,4.018,-10.3981,-2.6983,0.1385,NA,-12.9949,-4.2345,-4.2489,-10.1938,1.9172,NA,NA,-3.5078,-8.0207,-5.196,-9.4267,-8.9851,NA,-8.6636,-0.1349,-7.36,-3.0306,-4.0592,-12.3637,0.645,-8.5136,-6.8395,-0.8349,-13.6468,-10.7752,NA,-5.0494,-3.5647,NA,NA,NA,-8.8646,-8.5113,-6.0364,-6.5867,-2.8786,-7.2719,NA,-4.0914,-9.1527,NA,NA,0.2481,NA,-0.1331,1.7822,NA,NA,-5.8993,-8.0073,-1.4387,-3.6562,NA,NA,-9.01,-6.7325,-5.933,1.7221,-5.6668,-15.3484,0.0277,-1.7464,NA,NA,-5.7014,-7.7235,-7.8652,-7.322,-10.7294,-4.4583,-6.8638,-11.316,-7.4353,-8.7102,-7.168,NA,NA,4.09,NA,NA,-0.7557,-7.5586,-9.2086,NA,0.2901,-2.6314,-17.0027,-1.3266,-6.8199,0.2847,-1.381,-1.47,-1.8845,-0.1577,-4.3498,NA,-7.5087,-8.0357,-1.8223,-4.2673,-4.7252,-2.8894,-4.4353,NA,-7.7954,-2.88,-5.94,-9.684,-9.03,-10.48,-2.7241,NA,-3.3996,-6.9299,-7.1486,-4.7459,-5.89,-0.9361,-3.0914,-7.2837,-17.3537,-7.3459,-9.2834,NA,-3.4937,-6.5932,-6.54,-13.3434,NA,NA,-8.2365,NA,NA,-9.04,-3.8878,-6.9625,-2.7765,-4.3366,-5.8666,NA,-4.4215,-5.3139,-13.9854,-0.3316,-9.1226,0.6273,-7.24,-6.28,-3.9843,0.5483,-2.4014,-3.1013,-2.8138,-0.0228,NA,-6.048,NA,-1.9221,-2.481,-1.0399,-2.3488,-4.47,-10.3706,-6.3773,-10.4183,-10.6227,NA,-6.0455,-5.6081,NA
"75",-1.7438,0.2161,-1.5639,0.9742,1.5742,NA,-3.1799,-1.2764,6.079,5.4005,-4.3755,NA,NA,-0.5032,-6.9095,-5.6172,-1.8877,-2.8124,NA,-1.5808,-0.7708,5.1279,1.0857,1.6799,-1.0246,-1.8545,1.7212,-1.8155,-4.6931,7.5443,4.3988,NA,-7.1471,1.6753,NA,NA,NA,-2.9702,6.3677,-1.6764,-1.4337,2.5082,4.0177,NA,8.2911,1.5245,NA,NA,-1.0394,NA,0.3312,-2.7093,NA,NA,5.7721,1.888,1.563,-3.8689,NA,NA,2.21,-2.7413,5.5675,2.6001,0.6546,-3.2814,0.0129,-0.0554,NA,NA,-1.0834,-0.7188,1.8293,1.6963,-2.8979,-2.539,0.276,-1.0011,-8.6589,3.5833,3.3401,NA,NA,-0.76,NA,NA,-1.269,12.5635,0.557,NA,0.3199,-0.5215,4.2258,7.2772,-1.4993,0.0369,-5.1603,-0.0301,-2.7908,-0.4124,3.193,NA,2.3832,6.1768,0.7693,3.4561,3.7528,-1.7676,-0.3076,NA,-4.7236,0.29,6.3198,1.363,3.02,3.17,-0.0725,NA,0.6555,0.0099,-0.0237,1.0818,5.75,2.5758,1.222,-5.2548,-2.8787,4.8312,-0.8747,NA,0.0125,4.9097,-0.49,0.2324,NA,NA,-1.6356,NA,NA,-3.44,1.0011,-5.1072,-4.0039,-3.0745,-7.042,NA,-0.9952,-1.0156,-2.6371,-1.6406,-6.0276,-1.1482,-1.02,-0.99,-6.8949,-0.2699,-4.9637,-6.5698,-2.5525,-0.4934,NA,-18.9412,NA,0.3051,-0.815,-3.191,-0.1458,0.4188,-1.8512,-4.7386,3.0622,-0.3417,NA,-2.9813,-1.2297,NA
"76",4.6012,1.0512,8.0652,2.4711,11.4321,NA,-0.6967,-2.393,5.513,4.8308,3.4174,NA,NA,0.5191,13.9216,6.3411,9.1627,-0.1181,NA,7.9254,-0.7201,13.851,-1.7165,3.2912,-1.3404,-0.3686,2.4916,1.6342,2.838,0.9184,4.0113,NA,11.2391,3.9669,NA,NA,NA,1.0282,-5.1717,4.5884,6.9705,0.5376,0.0145,NA,0.1513,4.8389,NA,NA,0.6145,NA,1.7492,-0.967,NA,NA,-2.3627,5.4145,6.4315,0.3147,NA,NA,6.2299,-3.2238,2.6242,-6.4981,5.7111,3.0989,0.0544,1.4381,11.714,14.71,-0.4481,4.7058,4.1916,7.0095,3.3757,0.6387,7.7347,-1.0858,4.4068,15.9162,1.838,NA,NA,-0.95,NA,NA,-2.0566,4.5568,-1.0887,NA,0.4201,2.2605,6.7257,10.8326,2.9141,0.3967,4.9763,1.46,3.6055,1.26,8.9545,NA,4.3705,5.0023,0.646,8.4934,9.2983,12.5148,-0.1678,NA,-1.0677,0.6,3.1523,8.3371,5.27,5.6,-0.8446,NA,1.1822,1.69,3.7754,1.7978,3.9001,2.1718,3.8153,-1.0759,0,5.1553,2.424,NA,0.2002,3.1114,-0.83,2.9565,NA,NA,-2.6032,NA,NA,9,3.3536,7.7003,0.7656,-0.6038,12.4594,NA,2.0682,2.5276,-1.9809,-1.9365,0.2613,4.0777,-0.17,3.89,2.0507,2.7121,5.5735,10.4837,5.8225,1.8767,NA,-9.1487,NA,0.8486,2.5163,-1.663,3.7591,0.581,7.2615,8.4419,3.3983,3.0233,NA,-1.3468,4.3321,2.3943
"77",2.1994,-3.4743,1.517,1.0315,4.4779,NA,-1.8151,-0.7392,6.8215,3.9942,2.6737,NA,NA,0.7349,5.1892,1.5779,-1.8796,-4.823,NA,-1.5985,3.244,1.4907,-1.818,-0.88,-0.0364,-0.2586,0.4626,2.0451,-1.3402,0.3892,0.9081,NA,3.3388,0.0913,NA,NA,NA,-9.032,10.346,1.483,1.6636,0.8877,0.1526,NA,6.1337,-2.6555,NA,NA,-7.4847,NA,0.8716,-1.1031,NA,NA,2.4543,-0.582,-4.5969,-3.9866,NA,NA,1.58,0.4549,2.1723,3.4641,0.7329,-5.7561,-0.303,-8.8156,-5.6582,-6.7364,-4.5956,-4.6559,4.5977,4.0125,-0.5206,-1.3999,0.2555,-5.666,-2.1091,0,1.384,NA,NA,1.23,NA,NA,0.8399,-0.1384,2.6961,NA,0.31,-0.5793,0.1295,2.2706,-0.6909,-0.0849,0.7987,0.34,-0.6764,-0.2698,1.3339,NA,-2.8691,0.9635,-0.3941,3.287,3.5374,5.6081,1.1441,NA,-2.1682,0.28,1.7731,-2.1928,6.04,6.76,0.4221,NA,1.4201,0.88,3.8049,2.8191,-3.95,2.0289,1.1864,-10.2756,-3.5505,3.2902,-1.9239,NA,0.6368,2.1192,-0.32,0.7883,NA,NA,-4.9678,NA,NA,-4.57,1.3364,2.4085,-1.0962,-1.2421,7.9694,NA,0.3446,0.4038,0.8298,0.8696,-3.168,1.47,-0.29,1.68,-3.5326,1.6285,3.3634,8.2284,3.3027,1.0034,NA,-3.1049,NA,0.5488,-0.1005,-1.1949,1.1959,0.8598,-2.7924,2.9,1.5984,1.5263,NA,1.1015,-3.1806,2.9144
"78",5.0113,1.4439,13.0523,2.4867,12.752,NA,0.8506,0.177,19.4222,11.6437,-2.0023,NA,NA,8.9123,2.6598,3.0545,11.4025,2.2542,NA,11.1003,1.7094,5.3037,42.6298,4.8265,11.4435,3.2702,9.4357,9.2769,8.1877,0.0835,7.929,NA,0.974,3.0331,NA,NA,NA,4.7674,7.9016,5.6253,10.6509,3.3158,7.4479,NA,3.4925,14.5208,NA,NA,0.5603,NA,1.2533,2.2399,NA,NA,2.3485,11.2913,-4.1178,3.0186,1.337,NA,14.0791,0.5856,10.91,0.8857,10.0851,10.8934,1.6407,7.9884,4.4956,-2.96,-0.7232,6.5844,13.7363,14.0726,11.7983,5.6076,9.8624,1.7328,7.6089,8.4355,7.219,NA,NA,1.63,NA,NA,0.3123,7.9504,10.9179,NA,0.2859,0.1005,11.2569,7.3156,7.7014,1.1919,2.472,1.96,-0.1067,-0.4973,8.4076,NA,9.8623,8.7147,2.3581,13.652,14.7052,13.4765,6.3636,NA,5.6255,1.59,6.0725,7.1827,13.52,9.4,0.8056,NA,2.5907,-2.66,3.9818,4.8677,0.2,6.9196,4.861,0.5434,4.7823,11.4979,7.9925,NA,4.5532,7.0089,-0.35,7.5978,NA,NA,1.2664,NA,NA,24.07,2.637,6.089,1.846,1.6433,4.3608,NA,4.1132,5.2753,0.8211,-1.347,7.4565,1.0928,9.24,8.15,7.0435,0.4564,1.9359,0.8643,1.0338,0.1779,NA,21.9255,NA,2.016,3.3149,-0.2255,5.9437,7.4849,9.1003,5.0257,15.3497,11.2903,NA,2.3926,14.8342,4.3377
"79",5.6212,0.3473,4.9772,1.1723,11.542,NA,-2.0918,-0.4269,4.6886,-0.4252,0.1172,NA,NA,3.0294,13.2402,7.8304,3.8186,-2.2392,NA,3.8943,0.8702,0.4791,7.9863,1.6487,6.7894,-0.9309,16.5429,10.0137,3.9267,0.4112,3.4931,NA,6.0471,1.3468,NA,NA,NA,1.7595,-1.3472,2.1675,7.2015,-1.2696,-1.1228,NA,4.7244,2.2106,NA,NA,1.145,1.2462,1.6471,3.2818,NA,NA,-0.2688,2.962,-4.7569,3.8087,2.7492,NA,5.25,7.0368,4.5679,1.7037,4.2478,0.0442,1.6415,-4.2115,12.5687,11.9009,0.6309,9.0678,0.9662,3.068,6.2553,4.6103,3.7346,-6.8861,2.5217,9.7209,2.569,NA,NA,1.42,NA,NA,2.0758,5.9017,1.57,NA,0.3297,-1.1775,3.928,6.7721,3.821,1.5271,2.6141,1.95,-1.9714,0.4121,2.6244,NA,0.1893,7.7043,2.0008,2.0287,2.1957,5.6141,-0.0504,NA,-0.0599,3.5899,2.0096,4.8465,-0.15,-0.99,1.8979,1.2739,1.3794,3.35,4.8865,2.6414,0.13,9.0124,2.9597,-4.7391,1.6782,1.6542,2.4466,NA,1.6059,0.8751,-2.72,3.8422,NA,NA,-2.6538,NA,NA,8.14,1.1473,3.8677,-0.8631,0.6051,6.9166,NA,3.6588,3.6169,-0.6386,0.2987,-1.8014,1.6338,0.32,2.72,1.2634,-0.5937,4.9701,5.3358,4.5602,0.6365,NA,3.8949,NA,1.1418,2.3054,0.7807,4.0682,4.3291,8.6828,6.3463,6.4211,3.4403,NA,NA,4.2263,1.5572
"80",3.8344,-0.6719,4.0261,-1.8456,-4.6213,NA,NA,1.7148,5.7084,-7.0824,0.6027,NA,NA,-0.041,-8.0699,-1.5183,0.3006,6.0192,NA,0.2145,-1.3049,0.9031,-2.0802,-1.9728,-0.1835,-2.2186,10.3434,2.3565,-0.0494,-1.8991,3.4681,5.2814,6.9267,1.1922,NA,NA,NA,-1.7648,4.1845,6.1494,-2.5038,5.032,2.9747,NA,-1.1206,1.7277,NA,NA,1.215,2.942,0.9731,2.6147,NA,NA,2.2679,2.7594,2.3016,0.0733,2.8745,NA,-1.53,-0.1133,-1.278,-0.6087,0.2512,-8.4211,0.4632,3.4832,4.7357,4.3952,-1.0088,4.1045,-4.7847,-8.0602,0.9612,-3.1016,0.3354,8.7024,-0.7725,-2.6573,-5.507,NA,NA,3.2399,NA,NA,2.2877,0.9935,2.5312,-4.0831,0.2199,4.4479,0.0075,3.461,-4.3463,1.078,1.6792,0.89,3.268,0.5502,-0.8779,NA,-1.7419,-2.6777,-0.194,-2.3244,-2.4858,4.7888,-1.4675,NA,3.2833,0.21,0.836,3.1017,-9.34,-10.96,-1.034,0.893,0.4042,0.27,2.8235,3.095,2.5,2.1169,0.3233,-2.662,1.3728,-3.6614,1.7449,NA,-1.9581,6.6418,1.15,-1.6,NA,NA,6.229,NA,NA,-1.96,-0.8575,0.5763,1.8624,2.6124,5.8565,NA,0.1759,0.1222,3.5417,-0.1334,6.3067,2.9656,-2.51,1.75,1.1057,-0.9504,2.6022,4.4049,-0.3046,-1.1472,NA,-0.6837,NA,-0.7984,-0.5508,0.2854,2.3644,0.2803,0.7543,-1.0074,-1.7328,-3.22,0.2,-4.8576,2.3148,-0.9489
