Date,USGG10YR Index,,USGGBE10 Index,,USGG5YR Index,,USGGBE05 Index,Date,GJGB10 Index,Date,GJGB2 Index,,GJGB5 Index,,JYGGBE05 Index,,USDJPY Curncy,,TPX Index
9/12/2011,1.523,9/12/2011,-0.9184,9/12/2011,7.777,9/12/2011,-1.588,9/12/2011,-0.199,9/12/2011,0,9/12/2011,2.059,9/14/2011,-0.545,9/12/2011,-0.52,11/2/2011,-1.87186
9/13/2011,2.2163,9/13/2011,-0.8766,9/13/2011,2.7796,9/13/2011,-1.7373,9/13/2011,0.399,9/13/2011,2.128,9/13/2011,2.594,9/15/2011,-1.301,9/13/2011,-0.32,11/4/2011,1.75456
9/14/2011,-0.3498,9/14/2011,-1.1671,9/14/2011,-0.55,9/14/2011,-1.6555,9/14/2011,-0.993,9/14/2011,-5.556,9/14/2011,-2.528,9/16/2011,3.975,9/14/2011,-0.44,11/7/2011,-0.11931
9/15/2011,4.9547,9/15/2011,2.7191,9/15/2011,6.3765,9/15/2011,7.442,9/15/2011,0.1,9/15/2011,1.471,9/15/2011,-0.865,9/19/2011,0.053,9/15/2011,0.1,11/8/2011,-1.28838
9/16/2011,-1.6382,9/16/2011,-0.1894,9/16/2011,-3.276,9/16/2011,-0.7644,9/16/2011,1.503,9/16/2011,1.449,9/16/2011,2.326,9/20/2011,-2.788,9/16/2011,0.12,11/9/2011,1.63204
9/19/2011,-4.7486,9/19/2011,-3.7295,9/19/2011,-7.6292,9/19/2011,-4.8956,9/19/2011,0,9/19/2011,0,9/19/2011,0,9/21/2011,4.479,9/19/2011,-0.27,11/10/2011,-2.43573
9/20/2011,-0.6221,9/20/2011,1.4907,9/20/2011,-0.0104,9/20/2011,2.4801,9/20/2011,-1.678,9/20/2011,-1.429,9/20/2011,-2.841,9/22/2011,1.996,9/20/2011,-0.17,11/11/2011,0.3959
9/21/2011,-4.1717,9/21/2011,-3.3127,9/21/2011,-0.0104,9/21/2011,-1.7507,9/21/2011,-0.402,9/21/2011,-4.348,9/21/2011,1.462,10/6/2011,-5.037,9/21/2011,0.01,11/14/2011,1.11812
9/22/2011,-7.5133,9/22/2011,-7.8479,9/22/2011,-7.6745,9/22/2011,-10.7728,9/22/2011,-0.504,9/22/2011,1.515,9/22/2011,1.441,10/18/2011,11.231,9/22/2011,-0.29,11/15/2011,-0.64554
9/23/2011,6.7126,9/23/2011,2.5735,9/23/2011,12.2266,9/23/2011,0.1612,9/23/2011,0,9/23/2011,0,9/23/2011,0,10/19/2011,0.043,9/23/2011,0.49,11/16/2011,-0.95606
9/26/2011,3.6472,9/26/2011,2.4821,9/26/2011,3.7139,9/26/2011,1.3904,9/26/2011,-0.608,9/26/2011,-3.731,9/26/2011,-1.705,10/20/2011,-4.433,9/26/2011,-0.33,11/17/2011,0.56243
9/27/2011,3.7268,9/27/2011,4.7852,9/27/2011,4.3113,9/27/2011,5.7527,9/27/2011,2.243,9/27/2011,-2.326,9/27/2011,4.046,10/21/2011,-1.675,9/27/2011,0.59,11/18/2011,-0.97222
9/28/2011,0.4383,9/28/2011,-0.8804,9/28/2011,-0.6943,9/28/2011,0.9259,9/28/2011,0.1,9/28/2011,0.794,9/28/2011,0,10/24/2011,2.215,9/28/2011,-0.26,11/21/2011,-0.42867
9/29/2011,0.8324,9/29/2011,-1.5828,9/29/2011,6.6272,9/29/2011,-0.2942,9/29/2011,-0.398,9/29/2011,14.173,9/29/2011,-0.278,10/25/2011,-1.515,9/29/2011,0.29,11/22/2011,0.047
9/30/2011,-4.045,9/30/2011,-4.5344,9/30/2011,-4.5125,9/30/2011,-4.4806,9/30/2011,3.2,9/30/2011,1.379,9/30/2011,3.9,10/26/2011,-4.804,9/30/2011,0.3,11/24/2011,-1.74625
10/3/2011,-8.3254,10/3/2011,-1.0691,10/3/2011,-10.5974,10/3/2011,0.6373,10/3/2011,-0.484,10/3/2011,-2.041,10/3/2011,-2.681,10/27/2011,4.114,10/3/2011,-0.56,11/25/2011,-0.73766
10/4/2011,3.6878,10/4/2011,2.2146,10/4/2011,6.0048,10/4/2011,-1.2262,10/4/2011,-3.408,10/4/2011,-1.389,10/4/2011,-4.408,10/28/2011,4.387,10/4/2011,0.23,11/28/2011,0.93716
10/5/2011,3.6761,10/5/2011,1.5163,10/5/2011,4.796,10/5/2011,1.9047,10/5/2011,-2.419,10/5/2011,-1.408,10/5/2011,-1.441,10/31/2011,1.745,10/5/2011,-0.03,11/29/2011,2.12358
10/6/2011,5.2753,10/6/2011,4.6802,10/6/2011,5.9559,10/6/2011,6.2183,10/6/2011,1.033,10/6/2011,3.571,10/6/2011,0.585,11/1/2011,-3.994,10/6/2011,-0.09,11/30/2011,0.19317
10/7/2011,4.4864,10/7/2011,3.0523,10/7/2011,7.9195,10/7/2011,3.388,10/7/2011,1.022,10/7/2011,-1.379,10/7/2011,1.453,11/10/2011,-8.881,10/7/2011,0.01,12/1/2011,1.41557
10/10/2011,0,10/10/2011,0,10/10/2011,0,10/10/2011,0,10/10/2011,0,10/10/2011,0,10/10/2011,0,11/11/2011,2.977,10/10/2011,-0.07,12/2/2011,0.24845
10/11/2011,3.528,10/11/2011,0.6865,10/11/2011,4.5148,10/11/2011,0.7975,10/11/2011,1.113,10/11/2011,-2.098,10/11/2011,1.719,11/14/2011,-1.447,10/11/2011,-0.04,12/5/2011,0.80763
10/12/2011,2.8119,10/12/2011,1.088,10/12/2011,1.5923,10/12/2011,0.4966,10/12/2011,0.5,10/12/2011,0,10/12/2011,1.127,11/15/2011,-0.876,10/12/2011,0.8,12/6/2011,-1.33985
10/13/2011,-1.2079,10/13/2011,-2.2849,10/13/2011,-3.9668,10/13/2011,-3.5138,10/13/2011,1.892,10/13/2011,1.429,10/13/2011,3.9,11/16/2011,-5.046,10/13/2011,-0.47,12/7/2011,1.66607
10/14/2011,2.9461,10/14/2011,2.5774,10/14/2011,0.7539,10/14/2011,1.9217,10/14/2011,-0.391,10/14/2011,0.704,10/14/2011,1.609,11/17/2011,-0.231,10/14/2011,0.42,12/8/2011,-0.70527
10/17/2011,-4.125,10/17/2011,-1.799,10/17/2011,-4.5415,10/17/2011,-0.0291,10/17/2011,0.883,10/17/2011,1.399,10/17/2011,1.319,11/22/2011,10.465,10/17/2011,-0.51,12/9/2011,-0.79773
10/18/2011,0.9903,10/18/2011,2.0975,10/18/2011,0.0029,10/18/2011,4.9043,10/18/2011,-0.195,10/18/2011,4.138,10/18/2011,0.781,11/23/2011,0.513,10/18/2011,-0.01,12/12/2011,0.83628
10/19/2011,-0.735,10/19/2011,-1.6752,10/19/2011,-1.6858,10/19/2011,-2.3571,10/19/2011,-0.39,10/19/2011,-3.974,10/19/2011,-1.55,11/24/2011,3.441,10/19/2011,-0.01,12/13/2011,-0.88996
10/20/2011,1.3188,10/20/2011,0.8324,10/20/2011,1.8771,10/20/2011,0.7929,10/20/2011,-1.174,10/20/2011,2.069,10/20/2011,-1.312,11/25/2011,9.375,10/20/2011,-0.01,12/14/2011,-0.68198
10/21/2011,1.3898,10/21/2011,2.2221,10/21/2011,0.4703,10/21/2011,1.22,10/21/2011,0,10/21/2011,1.351,10/21/2011,-0.266,11/28/2011,9.22,10/21/2011,-0.66,12/15/2011,-1.3702
10/24/2011,0.6467,10/24/2011,0.6182,10/24/2011,2.3013,10/24/2011,0.9997,10/24/2011,1.584,10/24/2011,2.667,10/24/2011,1.067,11/29/2011,6.876,10/24/2011,-0.25,12/16/2011,-0.07307
10/25/2011,-5.5831,10/25/2011,-0.5884,10/25/2011,-9.7138,10/25/2011,-0.6755,10/25/2011,-0.292,10/25/2011,-1.948,10/25/2011,-1.319,11/30/2011,-1.794,10/25/2011,-0.01,12/19/2011,-1.22091
10/26/2011,4.5147,10/26/2011,3.0655,10/26/2011,7.9461,10/26/2011,4.3124,10/26/2011,-2.346,10/26/2011,-1.987,10/26/2011,-5.615,12/1/2011,-0.552,10/26/2011,0.12,12/20/2011,0.51372
10/27/2011,8.7249,10/27/2011,4.5834,10/27/2011,12.9945,10/27/2011,4.9211,10/27/2011,1.301,10/27/2011,-3.378,10/27/2011,2.833,12/2/2011,-3.804,10/27/2011,-0.3,12/21/2011,0.76754
10/28/2011,-3.3276,10/28/2011,-1.1281,10/28/2011,-5.9322,10/28/2011,-0.2985,10/28/2011,3.162,10/28/2011,0,10/28/2011,6.061,12/5/2011,0.39,10/28/2011,-0.17,12/22/2011,-0.59501
10/31/2011,-8.7784,10/31/2011,-3.3865,10/31/2011,-15.0951,10/31/2011,-3.0153,10/31/2011,0.287,10/31/2011,6.294,10/31/2011,0.26,12/6/2011,0.398,10/31/2011,3.1,12/26/2011,0.76854
11/1/2011,-5.8847,11/1/2011,-1.4568,11/1/2011,-5.8422,11/1/2011,-0.2229,11/1/2011,-1.815,11/1/2011,-3.947,11/1/2011,-2.591,12/7/2011,2.768,11/1/2011,0.26,12/27/2011,-0.18618
11/2/2011,-0.178,11/2/2011,2.0474,11/2/2011,-2.6596,11/2/2011,2.7996,11/2/2011,-2.918,11/2/2011,-2.74,11/2/2011,-5.053,12/8/2011,2.569,11/2/2011,-0.41,12/28/2011,-0.60371
11/3/2011,4.4333,11/3/2011,0.3232,11/3/2011,4.5407,11/3/2011,0.2566,11/3/2011,0,11/3/2011,0,11/3/2011,0,12/9/2011,-6.539,11/3/2011,0.01,12/29/2011,0.4664
11/4/2011,-1.9615,11/4/2011,1.2356,11/4/2011,-4.8943,11/4/2011,1.0246,11/4/2011,-0.501,11/4/2011,0.704,11/4/2011,-1.401,12/12/2011,2.117,11/4/2011,0.23,12/30/2011,1.84233
11/7/2011,0.2158,11/7/2011,0.8928,11/7/2011,2.5575,11/7/2011,1.0542,11/7/2011,0.302,11/7/2011,-4.196,11/7/2011,-1.42,12/13/2011,-5.312,11/7/2011,-0.24,1/4/2012,2.37253
11/8/2011,1.9518,11/8/2011,-0.4909,11/8/2011,3.0367,11/8/2011,-1.0344,11/8/2011,-1.506,11/8/2011,-3.65,11/8/2011,-1.153,12/14/2011,-1.619,11/8/2011,-0.41,1/5/2012,-1.50673
11/9/2011,-5.5574,11/9/2011,-5.4254,11/9/2011,-6.2569,11/9/2011,-4.1095,11/9/2011,0.102,11/9/2011,0.758,11/9/2011,1.458,12/15/2011,-0.807,11/9/2011,0.12,1/6/2012,-0.77868
11/10/2011,4.8417,11/10/2011,3.6795,11/10/2011,4.6057,11/10/2011,3.9283,11/10/2011,-0.916,11/10/2011,-1.504,11/10/2011,-1.724,12/16/2011,-1.927,11/10/2011,-0.22,1/10/2012,0.63277
11/11/2011,0,11/11/2011,0,11/11/2011,0,11/11/2011,0,11/11/2011,-0.206,11/11/2011,0,11/11/2011,0.877,12/19/2011,0.025,11/11/2011,-0.58,1/11/2012,0.10615
11/14/2011,-0.0424,11/14/2011,-1.4426,11/14/2011,-0.3611,11/14/2011,-2.2116,11/14/2011,0.824,11/14/2011,1.527,11/14/2011,2.319,12/20/2011,-0.537,11/14/2011,-0.17,1/12/2012,-0.60314
11/15/2011,-0.5076,11/15/2011,-1.8313,11/15/2011,-0.0059,11/15/2011,-4.1991,11/15/2011,-0.613,11/15/2011,-5.263,11/15/2011,-2.55,12/22/2011,7.473,11/15/2011,-0.05,1/13/2012,0.78801
11/16/2011,-2.2073,11/16/2011,-3.9614,11/16/2011,-3.2167,11/16/2011,-6.6304,11/16/2011,-2.055,11/16/2011,0.794,11/16/2011,-3.198,12/23/2011,-1.189,11/16/2011,0.04,1/16/2012,-1.1327
11/17/2011,-1.9891,11/17/2011,-0.8858,11/17/2011,-1.4815,11/17/2011,-3.1078,11/17/2011,0.944,11/17/2011,-2.362,11/17/2011,-0.601,12/26/2011,3.102,11/17/2011,-0.1,1/17/2012,0.77542
11/18/2011,2.56,11/18/2011,2.2743,11/18/2011,7.0989,11/18/2011,2.8576,11/18/2011,-1.351,11/18/2011,-3.226,11/18/2011,-6.949,12/27/2011,3.965,11/18/2011,-0.09,1/18/2012,0.55012
11/21/2011,-2.7564,11/21/2011,-3.1124,11/21/2011,-2.8102,11/21/2011,-3.2573,11/21/2011,1.159,11/21/2011,3.333,11/21/2011,1.948,12/28/2011,8.553,11/21/2011,-0.03,1/19/2012,0.18834
11/22/2011,-1.9408,11/22/2011,-0.7915,11/22/2011,-2.8906,11/22/2011,0.012,11/22/2011,0.833,11/22/2011,4.032,11/22/2011,1.274,12/29/2011,1.51,11/22/2011,0.1,1/20/2012,2.34135
11/23/2011,-1.7507,11/23/2011,0.9214,11/23/2011,0.9008,11/23/2011,0.9015,11/23/2011,0,11/23/2011,0,11/23/2011,0,12/30/2011,3.936,11/23/2011,0.44,1/23/2012,0.17473
11/24/2011,0,11/24/2011,0,11/24/2011,0,11/24/2011,0,11/24/2011,1.136,11/24/2011,3.876,11/24/2011,2.201,1/5/2012,5.024,11/24/2011,-0.25,1/24/2012,-0.88517
11/25/2011,4.2513,11/25/2011,1.7402,11/25/2011,6.0233,11/25/2011,1.4644,11/25/2011,5.005,11/25/2011,6.716,11/25/2011,7.385,1/6/2012,0.663,11/25/2011,0.79,1/25/2012,1.33334
11/28/2011,0.5287,11/28/2011,1.2182,11/28/2011,-0.6895,11/28/2011,2.0952,11/28/2011,2.918,11/28/2011,1.399,11/28/2011,9.742,1/9/2012,-0.077,11/28/2011,0.32,1/26/2012,-0.042
11/29/2011,0.8786,11/29/2011,1.7412,11/29/2011,0.1736,11/29/2011,1.9615,11/29/2011,0.378,11/29/2011,-0.69,11/29/2011,1.305,1/11/2012,10.273,11/29/2011,-0.06,1/27/2012,0.50503
11/30/2011,3.8529,11/30/2011,2.9019,11/30/2011,2.7783,11/30/2011,2.8961,11/30/2011,0.942,11/30/2011,-2.083,11/30/2011,-2.577,1/12/2012,-1.298,11/30/2011,-0.4,1/30/2012,-0.02003
12/1/2011,0.9329,12/1/2011,-0.0246,12/1/2011,1.3566,12/1/2011,0.2142,12/1/2011,-0.653,12/1/2011,0.709,12/1/2011,-0.265,1/13/2012,4.87,12/1/2011,0.1,1/31/2012,-0.19062
12/2/2011,-2.5976,12/2/2011,-0.1381,12/2/2011,-5.3254,12/2/2011,0.466,12/2/2011,0.469,12/2/2011,-3.521,12/2/2011,-5.305,1/16/2012,-3.866,12/2/2011,0.37,2/1/2012,0.38248
12/5/2011,0.516,12/5/2011,0.7351,12/5/2011,2.4692,12/5/2011,0.1815,12/5/2011,-1.495,12/5/2011,-0.73,12/5/2011,-0.56,1/17/2012,8.371,12/5/2011,-0.22,2/2/2012,0.73767
12/6/2011,2.2305,12/6/2011,0.7128,12/6/2011,0.8644,12/6/2011,-2.1616,12/6/2011,-0.854,12/6/2011,-2.941,12/6/2011,-1.127,1/18/2012,1.5,12/6/2011,-0.12,2/3/2012,-0.7521
12/7/2011,-2.8504,12/7/2011,-1.6837,12/7/2011,-5.7968,12/7/2011,-2.6075,12/7/2011,0,12/7/2011,3.788,12/7/2011,1.425,1/19/2012,-4.139,12/7/2011,-0.06,2/6/2012,1.19095
12/8/2011,-2.9181,12/8/2011,-3.0375,12/8/2011,-5.781,12/8/2011,-3.62,12/8/2011,-0.191,12/8/2011,-2.19,12/8/2011,0.281,1/20/2012,7.411,12/8/2011,-0.05,2/7/2012,-0.01245
12/9/2011,4.6067,12/9/2011,2.0569,12/9/2011,6.3313,12/9/2011,1.1971,12/9/2011,-2.109,12/9/2011,0.746,12/9/2011,-3.081,1/23/2012,-2.165,12/9/2011,0.01,2/8/2012,1.04124
12/12/2011,-2.377,12/12/2011,1.0789,12/12/2011,-3.4354,12/12/2011,-0.2596,12/12/2011,0.294,12/12/2011,3.704,12/12/2011,2.89,1/24/2012,0.611,12/12/2011,0.37,2/9/2012,-0.38481
12/13/2011,-2.3378,12/13/2011,-1.6301,12/13/2011,-1.1241,12/13/2011,-0.0167,12/13/2011,-1.855,12/13/2011,-4.286,12/13/2011,-5.899,1/25/2012,6.759,12/13/2011,0.08,2/10/2012,-0.79326
12/14/2011,-3.1757,12/14/2011,-3.1965,12/14/2011,-0.191,12/14/2011,-2.8481,12/14/2011,-0.498,12/14/2011,-0.746,12/14/2011,-1.194,1/26/2012,3.976,12/14/2011,0.09,2/13/2012,0.36088
12/15/2011,0.2712,12/15/2011,-1.3722,12/15/2011,0.3779,12/15/2011,0.6214,12/15/2011,-1.8,12/15/2011,-3.759,12/15/2011,-0.604,1/27/2012,8.845,12/15/2011,-0.27,2/14/2012,-0.41034
12/16/2011,-3.1688,12/16/2011,-0.7027,12/16/2011,-6.2471,12/16/2011,-0.8202,12/16/2011,0.407,12/16/2011,5.469,12/16/2011,6.687,1/30/2012,7.779,12/16/2011,-0.13,2/15/2012,2.14507
12/19/2011,-2.0471,12/19/2011,0.8411,12/19/2011,1.2046,12/19/2011,2.3244,12/19/2011,-1.318,12/19/2011,-2.963,12/19/2011,-0.57,1/31/2012,37.103,12/19/2011,0.37,2/16/2012,-1.08238
12/20/2011,6.2856,12/20/2011,5.7271,12/20/2011,5.7854,12/20/2011,5.0299,12/20/2011,0.617,12/20/2011,2.29,12/20/2011,0.573,2/1/2012,0.839,12/20/2011,-0.2,2/17/2012,0.64984
12/21/2011,2.2582,12/21/2011,0.7216,12/21/2011,7.1475,12/21/2011,-0.7984,12/21/2011,0.102,12/21/2011,2.239,12/21/2011,0,2/2/2012,13.432,12/21/2011,0.22,2/20/2012,0.88086
12/22/2011,-0.9741,12/22/2011,-0.985,12/22/2011,-0.1752,12/22/2011,-2.8209,12/22/2011,-0.204,12/22/2011,-1.46,12/22/2011,-0.285,2/3/2012,-1.034,12/22/2011,0.14,2/21/2012,-0.53455
12/23/2011,3.9448,12/23/2011,2.3279,12/23/2011,6.6817,12/23/2011,2.3093,12/23/2011,0,12/23/2011,0,12/23/2011,0,2/6/2012,44.399,12/23/2011,-0.1,2/22/2012,0.29835
12/26/2011,0,12/26/2011,0,12/26/2011,0,12/26/2011,0,12/26/2011,-0.102,12/26/2011,-3.704,12/26/2011,-0.571,2/7/2012,-0.169,12/26/2011,-0.14,2/23/2012,0.72918
12/27/2011,-0.9523,12/27/2011,-1.5824,12/27/2011,-0.9903,12/27/2011,-1.5823,12/27/2011,0.716,12/27/2011,0,12/27/2011,-1.149,2/8/2012,42.288,12/27/2011,-0.13,2/24/2012,-0.25032
12/28/2011,-4.4356,12/28/2011,-2.7725,12/28/2011,-5.9903,12/28/2011,-1.9361,12/28/2011,1.423,12/28/2011,3.846,12/28/2011,2.907,2/9/2012,14.862,12/28/2011,0.08,2/27/2012,0.72545
12/29/2011,-0.9067,12/29/2011,-1.1812,12/29/2011,-3.1785,12/29/2011,0.2435,12/29/2011,0.2,12/29/2011,2.222,12/29/2011,0,2/10/2012,-29.907,12/29/2011,-0.38,2/28/2012,0.21214
12/30/2011,-1.1925,12/30/2011,-0.8641,12/30/2011,-5.46,12/30/2011,-1.0492,12/30/2011,-1.2,12/30/2011,-1.449,12/30/2011,-1.412,2/13/2012,12.436,12/30/2011,-0.94,2/29/2012,-0.91589
1/2/2012,0,1/2/2012,0,1/2/2012,0,1/2/2012,0,1/3/2012,-1.113,1/3/2012,-2.206,1/3/2012,-0.573,2/14/2012,-62.56,1/2/2012,-0.01,3/1/2012,-0.68811
1/3/2012,3.7965,1/3/2012,2.7627,1/3/2012,5.5827,1/3/2012,3.032,1/4/2012,1.433,1/4/2012,2.256,1/4/2012,0.865,2/15/2012,-13.772,1/3/2012,-0.21,3/2/2012,0.21181
1/4/2012,1.5246,1/4/2012,3.4881,1/4/2012,0.0001,1/4/2012,3.5915,1/5/2012,-0.605,1/5/2012,-4.412,1/5/2012,-2.571,2/16/2012,-7.493,1/4/2012,-0.03,3/5/2012,-0.38443
1/5/2012,0.8857,1/5/2012,1.6659,1/5/2012,0.3658,1/5/2012,2.0567,1/6/2012,-0.406,1/6/2012,3.077,1/6/2012,-0.88,2/17/2012,31.958,1/5/2012,0.52,3/6/2012,0.24967
1/6/2012,-1.8444,1/6/2012,-1.1109,1/6/2012,-3.0995,1/6/2012,-1.2893,1/9/2012,0,1/9/2012,0,1/9/2012,0,2/20/2012,-9.501,1/6/2012,-0.19,3/7/2012,-0.99039
1/9/2012,-0.0006,1/9/2012,0.4772,1/9/2012,-1.1302,1/9/2012,0.2387,1/10/2012,-0.102,1/10/2012,-2.239,1/10/2012,1.775,2/21/2012,26.347,1/9/2012,-0.14,3/8/2012,1.01146
1/10/2012,0.5357,1/10/2012,-1.5042,1/10/2012,0.9498,1/10/2012,-1.3015,1/11/2012,-1.122,1/11/2012,0.763,1/11/2012,-1.453,2/22/2012,20.248,1/10/2012,-0.01,3/9/2012,0.28305
1/11/2012,-3.2823,1/11/2012,-2.174,1/11/2012,-3.961,1/11/2012,-1.1148,1/12/2012,-0.826,1/12/2012,0,1/12/2012,-0.295,2/23/2012,-16.904,1/11/2012,0,3/12/2012,-0.10146
1/12/2012,1.0054,1/12/2012,0.8236,1/12/2012,1.5667,1/12/2012,0.3898,1/13/2012,-1.457,1/13/2012,0.758,1/13/2012,-0.296,2/24/2012,-30.858,1/12/2012,-0.12,3/13/2012,-0.51413
1/13/2012,-3.0821,1/13/2012,-1.1623,1/13/2012,-5.0442,1/13/2012,-0.4019,1/16/2012,-0.106,1/16/2012,0,1/16/2012,-1.187,2/28/2012,40.681,1/13/2012,0.27,3/14/2012,0.25387
1/16/2012,0,1/16/2012,0,1/16/2012,0,1/16/2012,0,1/17/2012,2.431,1/17/2012,1.504,1/17/2012,3.604,2/29/2012,15.245,1/16/2012,-0.25,3/15/2012,1.12111
1/17/2012,-0.3744,1/17/2012,0.8534,1/17/2012,-0.8207,1/17/2012,1.6507,1/18/2012,0.516,1/18/2012,-1.481,1/18/2012,-0.29,3/1/2012,75.693,1/17/2012,0.07,3/16/2012,0.37332
1/18/2012,2.2458,1/18/2012,1.4557,1/18/2012,2.6658,1/18/2012,1.0277,1/19/2012,-0.103,1/19/2012,-1.504,1/19/2012,-2.326,3/2/2012,503.091,1/18/2012,-0.01,3/19/2012,0.09081
1/19/2012,4.1463,1/19/2012,1.9593,1/19/2012,6.6193,1/19/2012,1.853,1/20/2012,1.439,1/20/2012,0,1/20/2012,2.976,3/5/2012,-45.487,1/19/2012,0.38,3/21/2012,-1.17318
1/20/2012,2.4053,1/20/2012,-3.1435,1/20/2012,3.3982,1/20/2012,-0.4958,1/23/2012,1.418,1/23/2012,1.527,1/23/2012,2.312,3/6/2012,191.944,1/20/2012,-0.13,3/22/2012,1.67444
1/23/2012,1.3109,1/23/2012,0.8566,1/23/2012,2.1981,1/23/2012,0.3768,1/24/2012,0.899,1/24/2012,0.752,1/24/2012,1.412,3/7/2012,-15.354,1/23/2012,0.01,3/23/2012,-1.16661
1/24/2012,0.4327,1/24/2012,1.0238,1/24/2012,-1.0742,1/24/2012,1.7458,1/25/2012,-0.396,1/25/2012,-1.493,1/25/2012,-0.557,3/8/2012,77.022,1/24/2012,0.84,3/26/2012,-0.52966
1/25/2012,-3.1748,1/25/2012,2.3661,1/25/2012,-11.5715,1/25/2012,3.1822,1/26/2012,-2.088,1/26/2012,0.758,1/26/2012,-4.202,3/9/2012,38.466,1/25/2012,0.14,3/27/2012,2.02415
1/26/2012,-3.1716,1/26/2012,-0.3962,1/26/2012,-2.6648,1/26/2012,0.5931,1/27/2012,-1.523,1/27/2012,-1.504,1/27/2012,-2.339,3/12/2012,-20.076,1/26/2012,-0.42,3/28/2012,-0.533
1/27/2012,-2.0863,1/27/2012,-0.3531,1/27/2012,-2.8868,1/27/2012,1.2099,1/30/2012,-0.722,1/30/2012,0.763,1/30/2012,-0.898,3/13/2012,31.528,1/27/2012,-0.97,3/29/2012,-0.26816
1/30/2012,-2.4894,1/30/2012,-0.0322,1/30/2012,-1.697,1/30/2012,-0.8377,1/31/2012,0.415,1/31/2012,-3.03,1/31/2012,2.417,3/14/2012,64.007,1/30/2012,-0.46,3/30/2012,-0.67248
1/31/2012,-2.5424,1/31/2012,-0.2795,1/31/2012,-4.3232,1/31/2012,0.3185,2/1/2012,-0.724,2/1/2012,-1.563,2/1/2012,-2.36,3/15/2012,42.196,1/31/2012,-0.1,4/2/2012,0.75991
2/1/2012,1.6373,2/1/2012,1.48,2/1/2012,2.4665,2/1/2012,3.5908,2/2/2012,-0.521,2/2/2012,3.968,2/2/2012,-1.208,3/16/2012,4.909,2/1/2012,-0.09,4/3/2012,-0.56338
2/2/2012,-0.2876,2/2/2012,0.5924,2/2/2012,-1.9927,2/2/2012,-0.383,2/3/2012,-0.628,2/3/2012,3.053,2/3/2012,-0.612,3/19/2012,1.307,2/2/2012,0.03,4/4/2012,-2.42217
2/3/2012,5.5525,2/3/2012,1.0209,2/3/2012,8.521,2/3/2012,-0.3676,2/6/2012,1.897,2/6/2012,-1.481,2/6/2012,3.077,3/20/2012,-0.541,2/3/2012,0.5,4/5/2012,-0.00729
2/6/2012,-0.8221,2/6/2012,0.6626,2/6/2012,-1.6712,2/6/2012,0.6448,2/7/2012,0.724,2/7/2012,-1.504,2/7/2012,0.896,3/21/2012,1.914,2/6/2012,-0.07,4/6/2012,0.13644
2/7/2012,3.5038,2/7/2012,0.9748,2/7/2012,7.4059,2/7/2012,2.2081,2/8/2012,1.848,2/8/2012,0.763,2/8/2012,4.438,3/22/2012,10.1,2/7/2012,0.27,4/9/2012,-1.22567
2/8/2012,0.447,2/8/2012,-0.1502,2/8/2012,2.3686,2/8/2012,-0.0615,2/9/2012,-0.403,2/9/2012,-2.273,2/9/2012,-1.133,3/23/2012,13.819,2/8/2012,0.36,4/10/2012,0.76036
2/9/2012,2.737,2/9/2012,-0.5023,2/9/2012,2.7059,2/9/2012,-0.1846,2/10/2012,-0.911,2/10/2012,-3.101,2/10/2012,-1.719,3/26/2012,7.063,2/9/2012,0.82,4/11/2012,-1.21445
2/10/2012,-2.4689,2/10/2012,1.7173,2/10/2012,-3.7777,2/10/2012,-0.542,2/13/2012,0.306,2/13/2012,3.2,2/13/2012,1.166,3/27/2012,7.524,2/10/2012,-0.08,4/12/2012,0.58829
2/13/2012,-0.6091,2/13/2012,0.4898,2/13/2012,1.7609,2/13/2012,2.3538,2/14/2012,-1.629,2/14/2012,-3.101,2/14/2012,-5.187,3/28/2012,3.947,2/13/2012,-0.05,4/13/2012,0.6417
2/14/2012,-1.9212,2/14/2012,-0.9094,2/14/2012,-2.3158,2/14/2012,-0.5638,2/15/2012,0,2/15/2012,-8.8,2/15/2012,-1.824,3/29/2012,16.255,2/14/2012,1.12,4/16/2012,-0.84063
2/15/2012,-0.4452,2/15/2012,0.0106,2/15/2012,-3.3562,2/15/2012,-0.0423,2/16/2012,-1.863,2/16/2012,-5.263,2/16/2012,-6.502,3/30/2012,37.01,2/15/2012,-0.01,4/17/2012,-0.42616
2/16/2012,2.8623,2/16/2012,1.621,2/16/2012,8.5773,2/16/2012,2.3704,2/17/2012,0.105,2/17/2012,0.926,2/17/2012,0.331,4/2/2012,12.802,2/16/2012,0.65,4/18/2012,1.39934
2/17/2012,0.96,2/17/2012,0.6787,2/17/2012,0.5617,2/17/2012,-0.3335,2/20/2012,0,2/20/2012,-2.752,2/20/2012,-0.99,4/3/2012,5.599,2/17/2012,0.77,4/19/2012,-0.9566
2/20/2012,0,2/20/2012,0,2/20/2012,0,2/20/2012,0,2/21/2012,1.37,2/21/2012,1.887,2/21/2012,2.667,4/4/2012,2.727,2/20/2012,0.1,4/20/2012,-0.35458
2/21/2012,2.8685,2/21/2012,1.3424,2/21/2012,5.4599,2/21/2012,3.1516,2/22/2012,1.663,2/22/2012,2.778,2/22/2012,3.247,4/5/2012,-0.59,2/21/2012,0.14,4/23/2012,0.2575
