,X2600.HK.Equity,X486.HK.Equity,AA.Equity,AWC.AU.Equity,HNDL.IN.Equity,Y
915,1.9108,-0.4717,0.2367,-0.7299,1.3502,1
916,-0.9375,0,-0.1185,-1.4706,-0.7494,0
917,0,-1.1848,-2.9656,5.2239,-0.0419,1
918,0,0.9592,2.3227,-6.383,-2.0562,1
919,0,0.9592,2.3227,-6.383,-2.0562,1
920,0,0.9592,2.3227,-6.383,-2.0562,1
921,1.5773,0.7126,1.5532,2.2727,1.2425,1
922,5.2795,0.2358,1.1765,0,0.5501,1
923,-1.1799,-0.2353,2.3256,1.4815,2.1886,0
924,2.3881,0,0.6818,7.2993,0.3707,1
925,-0.8746,-0.9434,1.3544,4.7619,0.9027,0
926,-0.8746,-0.9434,1.3544,4.7619,0.9027,0
927,-0.8746,-0.9434,1.3544,4.7619,0.9027,0
928,-2.9412,0,-1.6704,3.2468,-1.2607,0
929,3.0303,0.4762,-1.5855,-0.6289,-1.0708,1
930,-2.0588,0.4739,0.4603,-0.6329,-1.0708,0
931,0.6006,-1.1792,0.4582,-7.6433,-2.831,1
932,-0.2985,0.2387,-0.2281,-4.1379,-2.5707,0
933,-0.2985,0.2387,-0.2281,-4.1379,-2.5707,0
934,-0.2985,0.2387,-0.2281,-4.1379,-2.5707,0
935,-1.1976,0,0.5714,2.8777,-2.5707,0
936,1.5152,1.1905,0.2273,0.6993,-1.1873,1
937,-2.0896,-0.2353,0.5669,0.6944,0.356,0
938,1.8293,1.8868,-2.7057,2.7586,0.3104,1
939,-2.0958,0.6944,0,-5.3691,-1.8568,0
940,-2.0958,0.6944,0,-5.3691,-1.8568,0
941,-2.0958,0.6944,0,-5.3691,-1.8568,0
942,-3.9755,-0.2299,-1.7381,2.1277,-0.8108,0
943,-0.3185,-0.9217,0.2358,1.3889,-3.0881,0
944,-1.9169,0.2326,0.4706,0.6849,-2.7179,0
945,-1.9544,-1.8561,-1.171,0,2.2158,0
946,-1.3289,-0.7092,1.4218,0.6803,-0.6695,0
947,-1.3289,-0.7092,1.4218,0.6803,-0.6695,0
948,-1.3289,-0.7092,1.4218,0.6803,-0.6695,0
949,-1.6835,0.4762,1.4218,-1.3514,-0.0481,0
950,-0.3425,0.7109,-1.6355,1.3699,-0.1445,0
951,-1.7182,-1.8824,1.1876,-4.0541,-2.7014,0
952,0.6993,0.2398,2.8169,5.6338,0.8924,1
953,4.1667,-1.1962,3.8813,4.6667,3.3415,1
954,4.1667,-1.1962,3.8813,4.6667,1.6167,1
955,4.1667,-1.1962,3.8813,4.6667,1.6167,1
956,2,1.2107,-0.5495,7.0064,1.357,1
957,0,-1.9139,3.0939,1.7857,0.9234,1
958,0.9804,0,0.2144,2.3392,-0.183,1
959,0,2.439,2.9947,-2.2857,0.4125,1
960,9.0615,9.0476,2.1807,4.6784,8.0329,1
961,9.0615,9.0476,2.1807,4.6784,8.0329,1
962,9.0615,9.0476,2.1807,4.6784,8.0329,1
963,-1.1869,1.9651,-2.6423,-1.1173,-1.0139,0
964,-3.6036,0.4283,-0.9395,0,-2.2194,0
965,0.6231,0.4264,-0.2107,0,-2.2194,1
966,-0.9288,-3.6093,-2.3231,2.2599,-0.7857,0
967,2.1875,-0.6608,-1.2973,-1.6575,4.0035,1
968,2.1875,-0.6608,-1.2973,-1.6575,4.0035,1
969,2.1875,-0.6608,-1.2973,-1.6575,4.0035,1
970,-1.2232,0.8869,-0.7667,-0.5618,0.7614,0
971,0.3096,0,-2.4283,0,0.3778,1
972,-2.7778,-2.1978,0.5656,-3.9548,-2.4258,0
973,0.3175,-1.1236,1.0686,1.1765,-0.1286,1
974,1.5823,1.8182,-1.4469,-1.1628,3.6052,1
975,1.5823,1.8182,-1.4469,-1.1628,3.6052,1
976,1.5823,1.8182,-1.4469,-1.1628,3.6052,1
977,1.5823,1.8182,0.6211,-0.5882,1.7813,1
978,1.5823,1.8182,-0.6734,1.1834,1.7813,1
979,-1.5576,0,-0.791,1.1696,1.5059,0
980,0.6329,0.4464,3.303,1.1561,-0.6014,1
981,3.1447,2.4444,0.2205,4,0.8471,1
982,3.1447,2.4444,0.2205,4,0.8471,1
983,3.1447,2.4444,0.2205,4,0.8471,1
984,-0.6098,-3.6876,0.33,1.0989,-3.6,0
985,0.6135,0,0.1096,-4.8913,-1.5353,1
986,-0.9146,0,-4.6002,2.2857,-2.2335,0
987,-1.5385,-2.7027,0.6889,0,1.7672,0
988,4.375,0.9259,-0.9122,-1.676,0,1
989,4.375,0.9259,-0.9122,-1.676,0,1
990,4.375,0.9259,-0.9122,-1.676,0,1
991,0.2994,-1.1468,1.2658,1.1364,1.7366,1
992,1.194,0,1.5909,1.6854,-2.4147,1
993,3.5398,0.9281,2.6846,3.3149,-0.384,1
994,2.2792,1.1494,0.3268,4.8128,0.8565,1
995,0.5571,-0.6818,-2.1716,1.0204,-2.4204,1
996,0.5571,-0.6818,-2.1716,1.0204,-2.4204,1
997,0.5571,-0.6818,-2.1716,1.0204,-2.4204,1
998,0,0.6865,0.9989,-2.0202,0.2176,1
999,0,0.6865,-3.5165,0,-1.5632,1
1000,-1.108,2.9545,-0.9112,-3.0928,-1.5632,0
1001,-0.2801,-0.4415,0.3448,-0.5319,0.3529,0
1002,-5.0562,-2.439,-0.9164,-2.6738,-0.7912,0
1003,-5.0562,-2.439,-0.9164,-2.6738,-0.7912,0
1004,-5.0562,-2.439,-0.9164,-2.6738,-0.7912,0
1005,-0.2959,-2.2727,-0.9164,2.1978,0.6203,0
1006,0.2967,-1.8605,-0.9164,0,-2.3338,1
1007,0.2959,0.7109,-0.58,3.7634,5.0947,1
1008,0.59,2.8235,2.1004,-0.5181,-0.2574,1
1009,1.4663,1.6018,-1.1414,-2.6042,1.2473,1
1010,1.4663,1.6018,-1.1414,-2.6042,1.2473,1
1011,1.4663,1.6018,-1.1414,-2.6042,1.2473,1
1012,0.289,-0.4505,-0.4639,1.0695,-2.7188,1
1013,-0.8646,-0.4525,1.5099,-7.9365,-1.7904,0
1014,2.6163,2.0455,-2.9748,0.5747,1.1561,1
1015,-3.1161,0.4454,-1.0613,-3.4286,0.044,0
1016,-3.5088,-1.5521,0.4768,1.7751,-0.4394,0
1017,-3.5088,-1.5521,0.4768,1.7751,-0.4394,0
1018,-3.5088,-1.5521,0.4768,1.7751,-0.4394,0
1019,-0.303,0.6757,0,1.1628,-0.3972,0
1020,-1.8237,1.1186,-1.4235,-2.2989,0.3988,0
1021,2.7864,-1.1062,-2.1661,-0.5882,0.3988,1
1022,-2.1084,-0.2237,-0.984,-2.3669,-1.8535,0
1023,1.8462,-0.6726,1.6149,0,-2.0683,1
1024,1.8462,-0.6726,1.6149,0,-2.0683,1
1025,1.8462,-0.6726,1.6149,0,-2.0683,1
1026,-1.2085,0.2257,1.956,0.6061,-1.2397,0
1027,-1.2232,0,-1.0791,0.6024,-1.8131,0
1028,2.1672,-0.2252,0.2424,0,1.3258,1
1029,0.303,1.1287,0.2424,4.1916,1.215,1
1030,0.6042,0.4464,0.9674,2.2989,-0.3693,1
1031,0.6042,0.4464,0.9674,2.2989,-0.3693,1
1032,0.6042,0.4464,0.9674,2.2989,-0.3693,1
1033,-0.9009,2.6667,-0.5389,0.5618,1.7609,0
1034,0.303,1.5152,-0.301,1.676,2.459,1
1035,-1.5106,0,1.4493,-1.0989,2.459,0
1036,-0.3067,-0.8529,0,2.2222,0.5333,0
1037,1.5385,-0.6452,0.119,3.2609,3.0946,1
1038,1.5385,-0.6452,0.119,3.2609,3.0946,1
1039,1.5385,-0.6452,0.119,3.2609,3.0946,1
1040,-2.1212,-1.7316,0,-2.1053,1.0292,0
1041,1.8576,2.4229,0.1189,1.6129,-0.5942,1
1042,2.4316,1.9355,1.7815,-1.5873,3.4586,1
1043,-1.1869,2.1097,0,0.5376,1.4445,0
1044,2.1021,-1.6529,-0.8168,-0.5348,0.7323,1
1045,2.1021,-1.6529,-0.8168,-0.5348,0.7323,1
1046,2.1021,-1.6529,-0.8168,-0.5348,0.7323,1
1047,1.4706,2.521,0.8235,1.0753,-0.6058,1
1048,-0.8696,-1.2295,1.2835,0.5319,-2.6006,0
1049,1.7544,0.8299,-0.3456,1.5873,-1.2098,1
1050,-0.5747,-1.0288,-0.6936,-2.0833,-2.1959,0
1051,4.3353,0,1.7462,0,3.5838,1
1052,4.3353,0,1.7462,0,3.5838,1
1053,4.3353,0,1.7462,0,3.5838,1
1054,-2.2161,-0.2079,0.1144,0,3.5431,0
1055,0,0.8333,1.8286,0.5319,2.6167,1
1056,1.1331,2.0661,-3.0303,0.5291,1.7262,1
1057,-2.2409,-0.2024,0.6944,-0.5263,2.3525,0
1058,-0.2865,-0.8114,-1.4943,-2.1164,-2.5622,0
1059,-0.2865,-0.8114,-1.4943,-2.1164,-2.5622,0
1060,-0.2865,-0.8114,-1.4943,-2.1164,-2.5622,0
1061,1.1494,0.2045,0.5834,-2.1622,-0.1547,1
1062,1.1494,0.2045,0.5834,-2.1622,-0.1547,1
1063,1.1494,0.2045,1.2761,-2.1622,-0.1549,1
1064,0.5682,1.2245,-1.26,2.2099,-0.6206,1
1065,0.565,0.2016,-1.3921,-0.5405,1.0148,1
1066,0.565,0.2016,-1.3921,-0.5405,1.0148,1
1067,0.565,0.2016,-1.3921,-0.5405,1.0148,1
1068,-0.2809,-1.4085,2.1176,-2.1739,0.8501,0
1069,-0.2809,-1.4085,2.1176,-2.1739,2.7969,0
1070,6.1972,1.6327,3.5714,3.3333,0.6336,1
1071,-0.5305,0.2008,0.8899,2.1505,-0.4444,0
1072,1.8667,0,2.0948,0,-1.3765,1
1073,1.8667,0,2.0948,0,-1.3765,1
1074,1.8667,0,2.0948,0,-1.3765,1
1075,0.2618,1.2024,-1.7279,0.5263,1.3957,1
1076,-1.3055,-1.1881,0,2.6178,-1.0417,0
1077,1.0582,0.2004,-0.2198,4.5918,-0.7143,1
1078,6.5445,1.4,-1.2115,2.9268,-1.5146,1
1079,-2.9484,-0.1972,-0.3344,3.3175,-2.3068,0
1080,-2.9484,-0.1972,-0.3344,3.3175,-2.3068,0
1081,-2.9484,-0.1972,-0.3344,3.3175,-2.3068,0
1082,1.2658,-0.1976,-0.2237,3.211,0.9445,1
1083,-0.25,-0.7921,0,-4.8889,0.6628,0
1084,0.2506,-1.1976,-0.4484,-1.4019,-4.4152,1
1085,-3.75,0,0.6757,0.9479,-1.094,0
1086,3.1169,0,0.6711,1.8779,0.5735,1
1087,3.1169,0,0.6711,1.8779,0.5735,1
1088,3.1169,0,0.6711,1.8779,0.5735,1
1089,-0.2519,1.6162,0.6711,2.765,0,0
1090,1.0101,-0.3976,2.2222,0,-2.444,1
1091,-0.5,-1.5968,-0.5435,0,-1.5866,0
1092,-1.7588,-2.4341,-1.2022,-0.4484,-3.3517,0
1093,-3.3248,1.2474,-0.1106,-2.7027,2.1949,0
1094,-3.3248,1.2474,-0.1106,-2.7027,2.1949,0
1095,-3.3248,1.2474,-0.1106,-2.7027,2.1949,0
1096,-1.3228,0.4107,-1.4396,-2.7027,1.7182,0
1097,0.5362,-2.6585,-0.2247,3.7037,-2.4916,1
1098,0.2667,0,-0.9009,-1.7857,-0.3465,1
1099,-0.5319,-1.4706,0.4545,0.4545,0.9996,0
1100,0,-0.8529,1.81,3.1674,-2.4957,1
1101,0,-0.8529,1.81,3.1674,-2.4957,1
1102,0,-0.8529,1.81,3.1674,-2.4957,1
1103,-2.139,-0.8602,-1.5556,0.8772,-0.0883,0
1104,-0.8197,-2.3861,0.9029,-4.7826,0.265,0
1105,0,-1.1111,0.5612,1.8265,0.793,1
1106,-2.7548,2.0225,-0.6696,0,-0.9178,0
1107,0,0.6608,0.4494,3.139,-3.2201,1
1108,0,0.6608,0.4494,3.139,-3.2201,1
1109,0,0.6608,0.4494,3.139,-3.2201,1
1110,0,0.6608,-0.783,-0.4348,2.3701,1
1111,0,0.6608,1.8038,0,0.2671,1
1112,0,0.6608,0.7752,4.8035,-1.865,1
1113,0.5666,2.8446,2.0879,7.5,0.1357,1
1114,0.2817,1.0638,0.3229,-4.6512,-0.9038,1
1115,0.2817,1.0638,0.3229,-4.6512,-0.9038,1
1116,0.2817,1.0638,0.3229,-4.6512,-0.9038,1
1117,-1.6854,0,0.3229,4.4715,1.2312,0
1118,1.1429,-2.1053,-2.7897,0,0.9009,1
1119,0.2825,0,-3.3113,-2.7237,-0.4018,1
1120,-2.5352,-2.3656,-1.1416,-2.8,-3.3617,0
1121,0.8671,-0.4405,-0.2309,-2.8807,-0.6957,1
1122,0.8671,-0.4405,-0.2309,-2.8807,-0.6957,1
1123,0.8671,-0.4405,-0.2309,-2.8807,-0.6957,1
1124,-1.7192,-0.4425,-2.5463,2.9661,-0.3737,0
1125,-2.9155,-2.6667,-0.1188,-2.4691,-4.5945,0
1126,-0.9009,-0.9132,1.5458,-1.2658,0.4914,0
1127,1.5152,-0.6912,-0.2342,5.5556,-3.2763,1
1128,-4.7761,1.3921,-0.939,-3.6437,0.0506,0
1129,-4.7761,1.3921,-0.939,-3.6437,0.0506,0
1130,-4.7761,1.3921,-0.939,-3.6437,0.0506,0
1131,0,-3.4325,-1.0664,-4.6218,-4.6488,1
1132,-0.3135,-0.237,0,1.3216,4.5045,0
1133,1.8868,1.9002,2.6347,0.4348,3.2454,1
1134,0.3086,-1.3986,0.8168,1.2987,-0.6876,1
1135,0.6154,-1.4184,-0.3472,0.4274,0.1978,1
1136,0.6154,-1.4184,-0.3472,0.4274,0.1978,1
1137,0.6154,-1.4184,-0.3472,0.4274,0.1978,1
1138,-0.3058,0.9592,0.6969,-0.4255,-0.5923,0
1139,-0.9202,0,-0.5767,-1.7094,-1.2413,0
1140,-1.8576,-1.9002,-0.9281,-0.4348,-3.6702,0
1141,0,-0.2421,0.1171,-1.7467,0.261,1
1142,-1.2618,0.4854,0.9357,0.8889,-0.4685,0
1143,-1.2618,0.4854,0.9357,0.8889,-0.4685,0
1144,-1.2618,0.4854,0.9357,0.8889,-0.4685,0
1145,0,-2.4155,-0.8111,-1.3216,-0.3138,1
1146,0,0,-0.9346,2.2321,-2.361,1
1147,0.639,-0.9901,0.7075,1.7467,-2.9554,1
1148,0,1.25,-1.0539,0.8584,-2.381,1
1149,0.6349,-0.2469,0,-1.2766,1.7016,1
1150,0.6349,-0.2469,0,-1.2766,1.7016,1
1151,0.6349,-0.2469,0,-1.2766,1.7016,1
1152,0,0.9901,-0.355,-3.0172,-1.8405,1
1153,-1.5773,-1.4706,0,-2.2222,0.2273,0
1154,0.3205,-1.7413,0.8314,0,0.2273,1
1155,-4.4728,-1.519,0.3534,0.9091,3.8549,0
1156,-4.4728,-1.519,0.3534,0.9091,3.8549,0
1157,-4.4728,-1.519,0.3534,0.9091,3.8549,0
1158,-4.4728,-1.519,0.3534,0.9091,3.8549,0
1159,-4.4728,-1.519,-1.5258,0.9091,0.1092,0
1160,-0.6689,1.2853,-1.0727,-3.1532,1.5812,0
1161,-0.6734,1.7766,-0.3614,-2.7907,-2.8449,0
1162,-0.6734,1.7766,-0.6046,-1.9139,-2.2099,0
1163,-5.4237,0.4988,0.2433,-1.4634,1.5254,0
1164,-5.4237,0.4988,0.2433,-1.4634,1.5254,0
1165,-5.4237,0.4988,0.2433,-1.4634,1.5254,0
1166,1.4337,1.9851,1.8204,-0.495,0.8347,1
1167,2.4735,-0.2433,0,4.9751,0.2759,1
1168,3.1034,4.878,-0.9535,-2.3697,0.1101,1
1169,2.6756,2.3256,0.1203,-0.4854,-0.9346,1
1170,-1.9544,-3.4091,-1.2019,0,1.6648,0
1171,-1.9544,-3.4091,-1.2019,0,1.6648,0
1172,-1.9544,-3.4091,-1.2019,0,1.6648,0
1173,-3.3223,-4.4706,-2.1898,-7.3171,-0.4913,0
1174,0,3.202,0.7463,0.5263,1.8651,1
1175,-3.0928,-1.6706,-1.7284,1.5707,0.2693,0
1176,-0.3546,-0.4854,0.8794,-2.5773,0.6982,0
1177,1.4235,-2.439,0.6227,0.5291,0.6982,1
1178,1.4235,-2.439,0.6227,0.5291,0.6982,1
1179,1.4235,-2.439,0.6227,0.5291,0.6982,1
1180,1.0526,0,0.3713,4.7368,1.8133,1
1181,-1.7361,0.5,0.1233,-1.5075,0.8905,0
1182,2.1201,-1.99,3.5714,1.0204,0.8905,1
1183,2.0761,1.7766,-0.2378,1.0204,1.9211,1
1184,-2.7119,-2.4938,-1.4303,-0.5051,0.866,0
1185,-2.7119,-2.4938,-1.4303,-0.5051,0.866,0
1186,-2.7119,-2.4938,-1.4303,-0.5051,0.866,0
1187,0.3484,-0.5115,1.8138,-1.5228,-0.1515,1
1188,1.7361,-0.5141,0.9501,-0.5155,-1.6186,1
1189,1.7361,-0.5141,-0.8235,-3.6269,-1.6186,1
1190,-2.3891,-2.8424,0.3559,-2.6882,-1.3368,0
1191,0.3497,4.2553,1.8913,1.105,2.1886,1
1192,0.3497,4.2553,1.8913,1.105,2.1886,1
1193,0.3497,4.2553,1.8913,1.105,2.1886,1
1194,0.3484,0.5102,0.8121,4.918,3.7226,1
1195,5.2083,1.0152,-0.5754,4.1667,0.2458,1
1196,0.33,0.2513,2.662,5.5,1.0299,1
1197,0.6579,-2.2556,-0.5656,2.3697,0.534,1
1198,5.8824,0,-1.0239,0.463,2.3177,1
1199,5.8824,0,-1.0239,0.463,0.3303,1
1200,5.8824,0,-1.0239,0.463,0.3303,1
1201,-2.4691,0.5128,-1.954,-3.2258,-1.1759,0
1202,-1.5823,-1.5306,0.3517,1.4286,0.4284,0
1203,0,0,-0.7009,-2.8169,2.7014,1
1204,0.6431,0.5181,0,-1.4493,2.5381,1
1205,0.6431,0.5181,1.2941,2.9412,-0.8551,1
1206,0.6431,0.5181,1.2941,2.9412,-0.8551,1
1207,0.6431,0.5181,1.2941,2.9412,-0.8551,1
1208,1.278,0.5155,1.7422,0.4762,0,1
1209,1.5773,-0.5128,0,-1.4218,0.227,1
1210,0.3106,-2.0619,-0.7991,0.9615,0.2264,1
1211,-2.7864,-2.3684,-1.7261,-1.9048,-1.5816,0
1212,-0.9554,3.2345,-0.7026,0.9709,-1.6988,0
1213,-0.9554,3.2345,-0.7026,0.9709,-1.6988,0
1214,-0.9554,3.2345,-0.7026,0.9709,-1.6988,0
1215,-2.2508,-2.8721,-0.7026,-3.3654,3.3162,0
1216,1.3158,1.0753,1.2972,0.995,-0.4973,1
1217,-1.6234,-2.1277,-0.1164,3.9409,0.0909,0
1218,3.9604,-0.8152,-1.049,-1.4218,-2.9959,1
1219,0.3175,1.6438,0.1178,-0.4808,-4.1647,1
1220,0.3175,1.6438,0.1178,-0.4808,-4.1647,1
1221,0.3175,1.6438,0.1178,-0.4808,-4.1647,1
1222,-3.7975,-2.4259,0.2353,-0.9662,-0.9766,0
1223,-2.3026,-2.4862,-1.6432,2.439,-0.5424,0
1224,-0.6734,-3.1161,-2.148,0,1.6361,0
1225,-1.6949,-0.8772,0.7317,-2.8571,0.3415,0
1226,0,0,0.8475,-3.9216,-0.8751,1
1227,0,0,0.8475,-3.9216,-0.8751,1
1228,0,0,0.8475,-3.9216,-0.8751,1
1229,0.3448,-3.8348,0.3601,-3.9216,-1.3242,1
1230,-2.0619,1.227,-1.555,1.5306,-6.2127,0
1231,-2.0619,1.227,-0.6075,-0.5025,-2.1728,0
1232,-1.4035,1.2121,0.2445,-4.0404,4.8754,0
1233,-7.4733,2.994,-0.9756,2.1053,7.0764,0
1234,-7.4733,2.994,-0.9756,2.1053,7.0764,0
1235,-7.4733,2.994,-0.9756,2.1053,7.0764,0
1236,0.7692,-2.6163,-0.1232,-1.0309,-1.5919,1
1237,-0.7634,1.194,1.233,0,-0.6863,0
1238,-1.9231,-4.4248,-1.218,3.125,2.9615,0
1239,-3.1373,-8.3333,-1.1714,-2.5253,-6.28,0
1240,-2.834,0.6734,-0.4367,1.0363,-3.8363,0
1241,-2.834,0.6734,-0.4367,1.0363,-3.8363,0
1242,-2.834,0.6734,-0.4367,1.0363,-3.8363,0
1243,-4.1667,-0.6689,-2.381,-4.1026,0.1064,0
1244,0.4348,-2.3569,1.6688,0.5348,3.135,1
1245,2.1645,0,-2.1465,2.1277,-2.4214,1
1246,1.6949,3.7931,1.5484,3.125,1.1616,1
1247,4.1667,-0.3322,-0.6353,-0.5051,4.1754,1
1248,4.1667,-0.3322,-0.6353,-0.5051,4.1754,1
1249,4.1667,-0.3322,-0.6353,-0.5051,4.1754,1
1250,4.1667,-0.3322,0.5115,-0.5076,2.1042,1
1251,-5.2,1.3333,-0.7634,5.6122,0.5397,0
1252,-3.3755,2.9605,-1.1538,-0.9662,-3.4651,0
1253,3.0568,-3.8339,-1.1538,0.9756,1.0617,1
1254,2.5424,2.99,1.297,0.9662,0,1
1255,2.5424,2.99,1.297,0.9662,0,1
1256,2.5424,2.99,1.297,0.9662,0,1
1257,-3.3058,1.9355,1.4085,-4.3062,0.2001,0
1258,1.2821,-3.1646,-0.1263,3,0.699,1
1259,0.8439,-1.9608,0.1264,3.8835,-2.6277,1
1260,5.8577,-1.3333,2.2727,1.4019,4.6843,1
1261,1.1858,1.0135,0,0.4608,-0.9728,1
1262,1.1858,1.0135,0,0.4608,-0.9728,1
1263,1.1858,1.0135,0,0.4608,-0.9728,1
1264,-1.5625,-1.6722,0.8642,-2.2936,3.5363,0
1265,-1.1905,-1.3605,-0.7344,0.4695,-1.4231,0
1266,1.2048,0,0.9864,-0.9346,-1.9249,1
1267,-0.7937,-0.3448,0.2442,-0.9434,2.4534,0
1268,-0.8,0.346,-1.7052,-2.8571,-0.7184,0
1269,-0.8,0.346,-1.7052,-2.8571,-0.7184,0
1270,-0.8,0.346,-1.7052,-2.8571,-0.7184,0
1271,-0.8065,-1.7241,0.6196,0,0.6753,0
1272,4.4715,1.4035,0.2463,0.4902,0.7667,1
1273,0,-0.692,-1.1057,-0.4878,-1.8069,1
1274,0.3891,-1.7422,-0.2484,-1.9608,-1.0169,1
1275,1.1628,-1.0638,0.4981,-0.5,-7.5832,1
1276,1.1628,-1.0638,0.4981,-0.5,-7.5832,1
1277,1.1628,-1.0638,0.4981,-0.5,-7.5832,1
1278,-2.682,-5.0179,-0.3717,-1.005,-4.0233,0
1279,-2.7559,-0.3774,-0.1244,-2.0305,-4.578,0
1280,-3.2389,0.3788,-0.9963,0.5181,4.1618,0
1281,2.0921,1.8868,0,3.0928,-2.8857,1
1282,0.4098,0.3704,0.2516,-0.5,-0.9143,1
1283,0.4098,0.3704,0.2516,-0.5,-0.9143,1
1284,0.4098,0.3704,0.2516,-0.5,-0.9143,1
1285,1.6327,-1.107,0.3764,0,-0.4614,1
1286,-0.8032,-2.2388,-1.125,1.5075,-0.8691,0
1287,-0.4049,-1.9084,-1.1421,-2.9703,1.1105,0
1288,-1.2195,-1.1673,1.5404,-2.0408,6.0116,0
1289,2.4691,0,3.9191,2.0833,6.0116,1
1290,2.4691,0,3.9191,2.0833,6.0116,1
1291,2.4691,0,3.9191,2.0833,6.0116,1
1292,6.0241,1.1811,0.4866,4.5918,2.5627,1
1293,2.2727,1.1673,-1.3317,2.9268,-2.8177,1
1294,2.2727,1.1673,0.1227,-3.3175,7.4398,1
1295,0.7407,-2.3077,0,0.4902,7.4398,1
1296,-0.7353,-3.937,-0.4902,-1.4634,-4.7352,0
1297,-0.7353,-3.937,-0.4902,-1.4634,-4.7352,0
1298,-0.7353,-3.937,-0.4902,-1.4634,-4.7352,0
1299,-0.3704,0.8197,-2.2167,-2.9703,2.6724,0
1300,-4.0892,-2.0325,0.7557,-1.0204,1.3535,0
1301,2.7132,0,-2,3.0928,-4.1602,1
1302,1.1321,1.6598,2.4235,-2.5,11.4684,1
1303,-1.4925,0.8163,0.2491,2.5641,-0.1923,0
1304,-1.4925,0.8163,0.2491,2.5641,-0.1923,0
1305,-1.4925,0.8163,0.2491,2.5641,-0.1923,0
1306,-0.3788,-0.4049,0.1242,3.5,0.578,0
1307,-0.3802,-1.2195,-1.799,1.9324,-5.0287,0
1308,-0.7634,-1.2346,0.1895,-2.8436,2.9753,0
1309,0.3846,-0.8333,-1.5132,-2.9268,4.8972,1
1310,-0.3831,-5.042,-1.4085,1.5075,-0.6149,0
1311,-0.3831,-5.042,-1.4085,1.5075,-0.6149,0
1312,-0.3831,-5.042,-1.4085,1.5075,-0.6149,0
1313,1.9231,0,-1.4085,0.9901,3.7125,1
1314,1.8868,0,0.2597,0.9804,-4.1762,1
1315,3.3333,-0.885,1.5544,0.4854,3.9751,1
1316,0.3584,1.3393,0.3827,-3.3816,-0.3224,1
1317,-1.4286,-1.3216,0.6353,0,-0.2773,0
1318,-1.4286,-1.3216,0.6353,0,-0.2773,0
1319,-1.4286,-1.3216,0.6353,0,-0.2773,0
1320,1.4493,2.6786,2.0202,1.5,-0.2773,1
1321,2.1429,3.913,-0.3094,2.4631,2.1316,1
1322,0.6993,1.6736,1.676,0,3.8566,1
1323,2.0833,0,-0.3663,0.4808,-2.8397,1
1324,-4.0816,-3.7037,-0.9804,-2.8708,1.0791,0
1325,-4.0816,-3.7037,-0.9804,-2.8708,1.0791,0
1326,-4.0816,-3.7037,-0.9804,-2.8708,1.0791,0
1327,0.7092,1.2821,0.2475,0.9852,0.6228,1
1328,0,-0.8439,1.9753,-0.4878,0.7073,1
1329,-2.4648,0.4255,3.5714,0,0.6585,0
1330,0.361,-3.8136,-1.3442,4.4118,3.358,1
1331,0.361,-3.8136,-1.7773,-2.3474,-3.8397,1
1332,0.361,-3.8136,-1.7773,-2.3474,-3.8397,1
1333,0.361,-3.8136,-1.7773,-2.3474,-3.8397,1
1334,0.3597,1.3216,-0.1206,-0.9615,2.2817,1
1335,-1.7921,0.8696,0.2415,-1.4563,-3.9039,0
1336,3.2847,-1.2931,0.3614,0.9852,4.2857,1
1337,-0.7067,0.4367,-0.7203,0.9756,0.214,0
1338,2.1352,1.3043,-0.8464,0.4831,-2.6912,1
1339,2.1352,1.3043,-0.8464,0.4831,-2.6912,1
1340,2.1352,1.3043,-0.8464,0.4831,-2.6912,1
1341,0.3484,2.1459,-0.9756,-1.4423,-1.7559,1
1342,0.3484,2.1459,0.6158,-1.4634,-1.2511,1
1343,-1.3889,-1.6807,-1.836,-0.9901,-1.2511,0
1344,-0.3521,4.2735,-1.995,0,4.5701,0
1345,-0.7067,-2.0492,1.2723,-0.5,2.1636,0
1346,-0.7067,-2.0492,1.2723,-0.5,2.1636,0
1347,-0.7067,-2.0492,1.2723,-0.5,2.1636,0
1348,-1.0676,0,0.1256,-1.005,3.219,0
1349,-0.3597,-0.8368,-0.3764,1.0152,-1.9696,0
1350,0.722,-1.2658,2.0151,1.005,0.1256,1
1351,1.7921,-1.7094,3.0864,-0.4975,-2.1321,1
1352,0.7042,0,-0.3593,1,-2.3921,1
1353,0.7042,0,-0.3593,1,-2.3921,1
1354,0.7042,0,-0.3593,1,-2.3921,1
1355,0.7042,0,1.5625,-0.9901,-3.1947,1
1356,-1.049,0,-0.8284,1,1.3562,0
1357,-1.0601,0,1.79,-0.9901,1.3562,0
1358,-0.3571,0.4348,0.7034,-1,-0.8475,0
1359,1.4337,-0.4329,0.4657,-0.5051,3.3288,1
1360,1.4337,-0.4329,0.4657,-0.5051,3.3288,1
1361,1.4337,-0.4329,0.4657,-0.5051,3.3288,1
1362,3.8869,6.087,-0.3476,-0.5076,3.091,1
1363,1.7007,-2.459,8.8372,1.5306,-1.6047,1
1364,3.01,1.6807,-0.9615,6.5327,-0.515,1
1365,-1.6234,-0.8264,-0.2157,-2.3585,-1.1648,0
1366,-2.9703,-0.8333,-0.1081,-0.4831,-4.6704,0
1367,-2.9703,-0.8333,-0.1081,-0.4831,-4.6704,0
1368,-2.9703,-0.8333,-0.1081,-0.4831,-4.6704,0
1369,2.0408,0,3.4632,0.9709,-1.9689,1
